                           Instance                            |                   SHOTcbc1910@1                   |                   SHOTcpx1910@1                   |                   SHOTgur2310@1                   |                     aecpNC@1                      |                   antigoneNC@0                    |                     baronNC@0                     |                    bbbNCcbc@1                     |                  couenneNCcbc@0                   |                    dicoptNC@0                     |                     gurobi@1                      |                     lglobal@0                     |                      sbbNC@1                      |                  scipNCsoplex@1                   |
crudeoil_pooling_dt1       3713   916  5779 min  2.095853e+05  |normal      2.151048e+05      --  162.46    15795  |normal      2.131987e+05      --  144.73    47842  |timelim     3.178135e+05      --  901.44   352945  |timelim     4.668294e+05      --  902.02       --  |normal      2.096031e+05      --   99.04        0  |normal      2.095853e+05      --  145.21        4  |timelim     6.437433e+05      --  928.50        2  |timelim              inf      --  901.47        1  |timelim              inf      --  900.04       --  |normal      2.096257e+05      --  223.88    49891  |timelim              inf      --  900.65        0  |timelim     4.743451e+05      --  783.41     4498  |normal      2.095853e+05      --  570.36    10040  |
crudeoil_pooling_dt4       5063  1326  7699 max  1.325765e+04  |iterlim             -inf      --  865.50    58058  |timelim     1.323045e+04      --  903.15   173615  |timelim             -inf      --  900.01   255052  |timelim     1.325680e+04      --  902.02       --  |normal      1.325765e+04      --    8.02        0  |normal      1.325665e+04      --  190.84        1  |--                    --      --      --       -- !|timelim             -inf      --  900.01        1  |normal                --      --    6.65       --  |timelim             -inf      --  900.05   287346  |timelim             -inf      --  900.40        1  |timelim             -inf      --  912.09     8770  |timelim     1.324405e+04      --  900.00     4335  |
csched1                      77    63    23 min -3.063926e+04  |iterlim    -2.924542e+04    4.77    0.44        0  |normal     -2.927917e+04    4.65    0.19        0  |normal     -2.843861e+04    7.74    0.16        1  |normal     -3.063926e+04    0.00    5.12       --  |normal     -3.063926e+04    0.00   11.00      149  |normal     -3.063926e+04    0.00    0.16        5  |normal     -3.062016e+04    0.06    2.03       57  |normal     -3.063926e+04   -0.00    3.22     2083  |normal     -3.057123e+04    0.22    0.10       --  |--                    --     inf      --       -- !|normal     -3.063926e+04    0.00   22.45     1295  |normal     -3.063926e+04    0.00    0.26       92  |normal     -3.063926e+04   -0.00    3.40     1737  |
csched1a                     29    15    23 min -3.043018e+04  |iterlim    -3.027975e+04    0.50    0.16        0  |normal     -2.924542e+04    4.05    0.06        0  |normal     -3.043018e+04    0.00    0.11        0  |normal     -3.043018e+04   -0.00    0.48       --  |normal     -3.043018e+04    0.00   18.00      906  |normal     -3.043018e+04    0.00    0.09        5  |normal     -3.043018e+04    0.00    0.24        6  |normal     -3.043018e+04    0.00    0.33      100  |normal     -3.027975e+04    0.50    0.01       --  |--                    --     inf      --       -- !|normal     -3.043018e+04    0.00    1.43      769  |normal     -3.043018e+04    0.00    0.16       12  |normal     -3.043018e+04   -0.00    0.41       59  |
edgecross10-010              91    90   481 min  1.000000e+00  |normal      1.000000e+00    0.00    0.15        0  |normal      1.000000e+00    0.00    0.10        0  |normal      1.000000e+00    0.00    0.11        0  |normal      4.000000e+00  300.00    0.42       --  |normal      1.000000e+00    0.00    0.00        0  |normal      1.000000e+00    0.00    0.07        1  |normal      1.000000e+00   -0.00    0.09        0  |normal      1.000000e+00    0.00    0.67        2  |normal      4.000000e+00  300.00    0.00       --  |normal      1.000000e+00    0.00    0.03        1  |normal      1.000000e+00    0.00    0.03        0  |normal      4.000000e+00  300.00    0.15        0  |normal      1.000000e+00    0.00    0.04        1  |
edgecross10-020              91    90   481 min  1.100000e+01  |normal      1.100000e+01    0.00    0.39        0  |normal      1.100000e+01    0.00    0.14        0  |normal      1.100000e+01    0.00    0.13        0  |normal      6.800000e+01  518.18    0.41       --  |normal      1.700000e+01   54.55   10.00        0  |normal      1.100000e+01    0.00    0.14        1  |normal      1.100000e+01   -0.00    0.56        0  |normal      1.100000e+01   -0.00    1.22        2  |normal      1.900000e+01   72.73    0.00       --  |normal      1.100000e+01    0.00    0.02        1  |normal      1.100000e+01    0.00    0.55        0  |normal      1.900000e+01   72.73    0.15        0  |normal      1.100000e+01    0.00    0.77      162  |
edgecross10-030              91    90   481 min  5.200000e+01  |normal      5.200000e+01    0.00    6.62       18  |normal      5.200000e+01    0.00    0.21        0  |normal      5.200000e+01    0.00    0.26        0  |normal      1.710000e+02  228.85    0.37       --  |normal      5.200000e+01    0.00    1.00        0  |normal      5.200000e+01    0.00    0.41        1  |normal      5.200000e+01   -0.00    0.57        0  |normal      5.200000e+01   -0.00    5.75       18  |normal      5.300000e+01    1.92    0.03       --  |normal      5.200000e+01    0.00    0.10       18  |normal      5.200000e+01    0.00    5.58        0  |normal      5.300000e+01    1.92    0.15        1  |normal      5.200000e+01    0.00    1.17      504  |
edgecross10-040              91    90   481 min  1.420000e+02  |normal      1.420000e+02    0.00   15.49      409  |normal      1.420000e+02    0.00    0.71        0  |normal      1.420000e+02    0.00    1.31        0  |normal      3.000000e+02  111.27    0.43       --  |normal      1.420000e+02    0.00    5.00        0  |normal      1.420000e+02    0.00    2.11        1  |normal      1.420000e+02   -0.00    0.33        0  |normal      1.420000e+02   -0.00   33.07      512  |normal      1.420000e+02    0.00    0.03       --  |normal      1.420000e+02    0.00    0.39      248  |normal      1.420000e+02    0.00   29.51        0  |normal      1.420000e+02    0.00    0.15        1  |normal      1.420000e+02    0.00    5.57     1622  |
edgecross10-050              91    90   481 min  2.760000e+02  |normal      2.760000e+02    0.00   56.86     1582  |normal      2.760000e+02    0.00    2.70        0  |normal      2.760000e+02    0.00    6.77        0  |normal      4.700000e+02   70.29    0.40       --  |normal      2.760000e+02    0.00   21.00        0  |normal      2.760000e+02    0.00    8.82        1  |normal      2.790000e+02    1.09    0.49        0  |normal      2.760000e+02    0.00   88.41     3234  |normal      3.010000e+02    9.06    0.00       --  |normal      2.760000e+02    0.00    1.79     2845  |normal      2.760000e+02    0.00  109.92        0  |normal      3.010000e+02    9.06    0.15        0  |normal      2.760000e+02    0.00   34.15     5826  |
edgecross10-060              91    44   481 min  4.590000e+02  |normal      5.070000e+02   10.46    7.61        0  |normal      4.620000e+02    0.65    5.15        0  |normal      4.590000e+02    0.00    3.77     2844  |normal      4.860000e+02    5.88    0.43       --  |normal      4.590000e+02    0.00   93.00        0  |normal      4.590000e+02    0.00   13.80        1  |normal      4.620000e+02    0.65    0.34        0  |normal      4.590000e+02    0.00   92.27     2206  |normal      4.700000e+02    2.40    0.01       --  |normal      4.590000e+02    0.00    4.03     3138  |normal      5.080000e+02   10.68  280.53      549  |normal      4.700000e+02    2.40    0.15        0  |normal      4.590000e+02    0.00  434.81     4421  |
edgecross10-070              91    90   481 min  7.170000e+02  |iterlim     7.170000e+02   -0.00  251.03    14680  |normal      7.170000e+02    0.00   22.20        0  |normal      7.170000e+02    0.00  155.81        0  |normal      9.740000e+02   35.84    0.37       --  |normal      7.170000e+02    0.00  578.00        3  |normal      7.170000e+02    0.00   35.57        1  |normal      7.170000e+02   -0.00    0.43        0  |normal      7.170000e+02   -0.00  372.20    13470  |normal      7.350000e+02    2.51    0.01       --  |normal      7.170000e+02    0.00   13.94    10954  |normal      7.170000e+02    0.00  648.14        0  |normal      7.350000e+02    2.51    0.15        0  |normal      7.170000e+02    0.00  122.40    48435  |
edgecross10-080              91    74   481 min  1.037000e+03  |iterlim     1.053000e+03    1.54   46.18      904  |normal      1.296000e+03   24.98    1.96        0  |normal      1.296000e+03   24.98    4.59        0  |normal      1.068000e+03    2.99    0.71       --  |normal      1.037000e+03    0.00   75.00        0  |normal      1.037000e+03    0.00   16.79        1  |normal      1.037000e+03   -0.00    0.37        0  |normal      1.037000e+03    0.00  173.75     5381  |normal      1.048000e+03    1.06    0.00       --  |normal      1.037000e+03    0.00    5.22     4250  |normal      1.037000e+03    0.00  162.32        0  |normal      1.048000e+03    1.06    0.15        0  |normal      1.037000e+03    0.00  135.64    13631  |
edgecross10-090              91    90   481 min  1.387000e+03  |normal      1.387000e+03    0.00    4.80       22  |normal      1.387000e+03    0.00    0.28        0  |normal      1.387000e+03    0.00    0.49        0  |normal      1.629000e+03   17.45    0.38       --  |normal      1.387000e+03    0.00    1.00        0  |normal      1.387000e+03    0.00    0.40        1  |normal      1.387000e+03   -0.00    0.05        0  |normal      1.387000e+03   -0.00   11.53       22  |normal      1.387000e+03    0.00    0.00       --  |normal      1.387000e+03    0.00    0.19       23  |normal      1.387000e+03    0.00    9.92        0  |normal      1.387000e+03    0.00    0.15        0  |normal      1.387000e+03    0.00    0.76      161  |
edgecross14-019             183   182  1457 min  4.000000e+00  |normal      4.000000e+00    0.00    0.73        0  |normal      4.000000e+00    0.00    0.25        0  |normal      4.000000e+00    0.00    0.23        0  |normal      1.000000e+01  150.00    0.73       --  |normal      7.000000e+00   75.00    7.00        0  |normal      4.000000e+00    0.00    0.30        1  |normal      5.000000e+00   25.00    0.35        0  |normal      4.000000e+00    0.00    1.83        3  |normal      5.000000e+00   25.00    0.01       --  |normal      4.000000e+00    0.00    0.04        1  |normal      4.000000e+00    0.00    0.49        0  |normal      5.000000e+00   25.00    0.15        0  |normal      4.000000e+00    0.00    1.35       28  |
edgecross14-039             183    80  1457 min  1.090000e+02  |iterlim     1.280000e+02   17.43    8.61        0  |normal      1.220000e+02   11.93    4.24        0  |normal      1.090000e+02    0.00    2.23     1235  |normal      1.100000e+02    0.92    0.74       --  |normal      1.090000e+02    0.00   95.00        0  |normal      1.090000e+02    0.00    3.19        1  |normal      1.100000e+02    0.92    2.02        0  |timelim     1.130000e+02    3.67  900.11    22045  |normal      1.230000e+02   12.84    0.01       --  |normal      1.090000e+02    0.00    2.52     1078  |normal      1.090000e+02    0.00  391.90      523  |normal      1.230000e+02   12.84    0.15        0  |timelim     1.200000e+02   10.09  900.00      654  |
edgecross14-058             183   182  1457 min  3.530000e+02  |iterlim     3.930000e+02   11.33  257.26     2488  |normal      3.530000e+02    0.00   15.03        0  |normal      3.530000e+02    0.00   34.30        0  |normal      4.300000e+02   21.81    1.07       --  |normal      3.530000e+02    0.00   85.00        0  |normal      3.530000e+02    0.00  105.39        1  |normal      3.560000e+02    0.85    2.24        0  |normal      3.530000e+02    0.00  245.24     5106  |normal      3.910000e+02   10.76    0.01       --  |normal      3.530000e+02    0.00    9.10     3078  |normal      3.530000e+02    0.00  782.11        0  |normal      3.910000e+02   10.76    0.16        0  |normal      3.530000e+02    0.00  277.29   112468  |
edgecross14-078             183   155  1457 min  7.250000e+02  |iterlim     7.860000e+02      --  264.39     1561  |normal      1.340000e+03      --   18.88        0  |normal      1.340000e+03      --   60.13        0  |normal      8.530000e+02      --    1.34       --  |timelim     7.250000e+02      --  900.00        0  |timelim     7.250000e+02      --  900.00        2  |normal      7.590000e+02      --    1.34        0  |timelim     7.250000e+02      --  900.04     8919  |normal      7.250000e+02      --    0.02       --  |normal      7.250000e+02      --  785.17    28030  |timelim     7.500000e+02      --  900.04        0  |normal      7.250000e+02      --    0.16        0  |timelim     7.340000e+02      --  900.00    14174  |
edgecross14-137             183   182  1457 min  2.874000e+03  |iterlim     3.347000e+03      --  278.55      651  |timelim     2.889000e+03      --  900.03        0  |timelim     2.874000e+03      --  900.02        0  |normal      3.692000e+03      --    0.71       --  |timelim     2.875000e+03      --  901.00        0  |timelim     2.874000e+03      --  900.00        1  |normal      2.874000e+03      --    0.82        0  |timelim     2.874000e+03      --  900.05     5255  |normal      2.880000e+03      --    0.02       --  |timelim     2.879000e+03      --  900.04     2283  |timelim     2.909000e+03      --  900.08        0  |normal      2.880000e+03      --    0.16        0  |timelim     2.874000e+03      --  900.00   291932  |
edgecross14-156             183   116  1457 min  4.310000e+03  |iterlim     4.605000e+03      --  284.12      801  |normal      5.458000e+03      --    5.68        0  |normal      5.458000e+03      --   16.68        0  |normal      4.534000e+03      --    0.82       --  |timelim     4.311000e+03      --  900.00        0  |timelim     4.316000e+03      --  900.00        1  |normal      4.341000e+03      --    0.99        0  |timelim     4.342000e+03      --  900.16     6272  |normal      4.342000e+03      --    0.06       --  |timelim     4.310000e+03      --  900.05    27860  |timelim     4.589000e+03      --  900.07        0  |normal      4.342000e+03      --    0.17        1  |timelim     4.462000e+03      --  900.00      850  |
edgecross14-176             183   182  1457 min  5.875000e+03  |iterlim     6.101000e+03    3.85  262.50     1096  |normal      5.875000e+03    0.00   59.39        0  |normal      5.875000e+03    0.00  725.94        0  |normal      6.461000e+03    9.97    0.88       --  |normal      5.875000e+03    0.00  800.00        3  |normal      5.876000e+03    0.02   44.68        1  |normal      5.875000e+03   -0.00    1.23        0  |timelim     5.875000e+03   -0.00  900.03     8855  |normal      5.956000e+03    1.38    0.02       --  |normal      5.875000e+03    0.00   67.39    17539  |timelim     5.940000e+03    1.11  900.05        0  |normal      5.956000e+03    1.38    0.16        0  |normal      5.875000e+03    0.00  739.08   211786  |
edgecross20-040             381   380  4561 min  5.700000e+01  |normal      5.700000e+01    0.00   76.06      528  |normal      5.700000e+01    0.00    1.79        0  |normal      5.700000e+01    0.00    3.19        0  |normal      3.300000e+02  478.95    1.66       --  |normal      5.700000e+01    0.00   19.00        0  |normal      5.700000e+01    0.00    5.94        1  |normal      5.800000e+01    1.75   27.51        0  |normal      5.700000e+01    0.00  122.59      541  |normal      7.300000e+01   28.07    0.10       --  |normal      5.700000e+01    0.00    1.28      194  |normal      5.700000e+01    0.00  162.28        0  |normal      7.300000e+01   28.07    0.24        0  |normal      5.700000e+01    0.00  319.66    17817  |
edgecross22-048             463   462  6161 min  8.400000e+01  |iterlim     9.300000e+01   10.71  265.19      787  |normal      8.400000e+01    0.00    2.62        0  |normal      8.400000e+01    0.00    4.41        0  |normal      4.830000e+02  475.00    2.21       --  |normal      8.400000e+01    0.00   35.00        0  |normal      8.400000e+01    0.00   16.00        1  |normal      8.400000e+01   -0.00  135.00        0  |normal      8.400000e+01    0.00  178.39      286  |normal      9.700000e+01   15.48    0.11       --  |normal      8.400000e+01    0.00    1.83      114  |normal      8.400000e+01    0.00  177.98        0  |normal      9.700000e+01   15.48    0.26        0  |timelim     8.400000e+01    0.00  900.00    53954  |
elf                          55    24    39 min  1.916667e-01  |normal      1.916667e-01   -0.00    3.31      978  |normal      1.916667e-01    0.00    3.27     1627  |normal      1.916667e-01    0.00    0.15      782  |normal      1.916667e-01    0.00    6.07       --  |normal      1.916667e-01    0.00    2.00       13  |normal      1.916667e-01    0.00    1.68       77  |normal      1.916666e-01   -0.00   24.95     1901  |normal      1.916667e-01    0.00   42.97    22501  |normal      1.675000e+00  773.91    0.00       --  |normal      1.916667e-01    0.00    0.10      651  |normal      1.916667e-01    0.00   31.49      323  |normal      1.675000e+00  773.91    0.15        0  |normal      1.916664e-01   -0.00    0.59      225  |
eniplac                     142    24   190 min -1.321171e+05  |normal     -1.318458e+05    0.21    5.44       18  |normal     -1.321171e+05   -0.00    0.56        0  |normal     -1.321171e+05   -0.00    0.27        7  |normal     -1.321171e+05   -0.00   10.70       --  |timelim    -1.321171e+05   -0.00  900.00    16720  |normal     -1.321171e+05   -0.00    1.69      109  |normal     -1.321171e+05   -0.00  797.47    22601  |normal     -1.321171e+05   -0.00  350.74    74901  |normal     -1.318636e+05    0.19    0.07       --  |--                    --     inf      --       -- !|timelim    -1.321171e+05   -0.00  900.03    25697  |normal     -1.318636e+05    0.19    5.78     3226  |normal     -1.321171e+05   -0.00    0.88       21  |
ethanolh                     62    24    81 min -1.575865e+02  |normal                --     inf    0.34        0  |normal     -3.127107e+01  403.94    0.16        0  |normal     -9.309398e+01   69.28    0.23       28  |other      -1.200557e+02   31.26   20.88       -- !|normal     -1.575865e+02    0.00    0.00        2  |normal     -1.575865e+02    0.00    0.10        1  |normal     -1.575865e+02    0.00    0.06        0  |normal     -1.299302e+00   Large    0.06        0  |normal     -1.575865e+02    0.00    0.06       --  |--                    --     inf      --       -- !|normal     -1.575865e+02    0.00    0.04        1  |normal     -1.575865e+02    0.00    0.15        3  |timelim    -1.563554e+02    0.79  900.00   164520  |
ethanolm                     38    24    73 min -1.575865e+02  |normal                --     inf    6.35        0  |normal     -7.407803e+01  112.73    0.19        0  |normal     -1.575865e+02    0.00    3.66     2474  |normal     -1.200557e+02   31.26    4.44       --  |normal     -1.575865e+02    0.00    1.00        2  |normal     -1.575865e+02    0.00    0.15        1  |normal     -1.575865e+02    0.00    1.69       29  |normal     -1.299302e+00   Large    0.04        0  |normal     -1.575865e+02    0.00    0.04       --  |--                    --     inf      --       -- !|normal     -1.575865e+02    0.00    0.05        0  |normal     -1.575865e+02    0.00    0.19       21  |timelim    -1.575865e+02    0.00  900.00   207275  |
ex1221                        6     3     6 min  7.667180e+00  |iterlim     7.931112e+00    3.44    0.23        0  |normal      7.667180e+00    0.00    0.12        0  |normal      7.667180e+00    0.00    0.11        0  |other       7.667180e+00    0.00    0.23       -- !|normal      7.667180e+00    0.00    0.00        0  |normal      7.667180e+00    0.00    0.02        1  |normal      7.667180e+00    0.00    0.02        0  |normal      7.667180e+00    0.00    0.01        0  |normal      7.667180e+00    0.00    0.00       --  |--                    --     inf      --       -- !|normal      7.667183e+00    0.00    0.01        1  |normal      7.667180e+00    0.00    0.15        0  |normal      7.667180e+00   -0.00    0.00        1  |
ex1222                        4     1     4 min  1.076543e+00  |iterlim     1.076543e+00    0.00    0.12        0  |iterlim     1.076543e+00    0.00    0.08        0  |normal      1.076543e+00    0.00    0.06        0  |normal      1.076543e+00    0.00    0.08       --  |normal      1.076543e+00    0.00    0.00        0  |normal      1.076543e+00    0.00    0.01        0  |normal      1.076543e+00    0.00    0.02        0  |normal      1.076543e+00    0.00    0.00        0  |normal      1.076543e+00    0.00    0.01       --  |--                    --     inf      --       -- !|normal      1.076545e+00    0.00    0.04        0  |normal      1.076543e+00    0.00    0.15        2  |normal      1.076541e+00   -0.00    0.00        1  |
ex1224                       12     8     8 min -9.434705e-01  |normal      0.000000e+00     inf    0.13        0  |normal     -6.791840e-01   38.91    0.09        0  |normal     -6.664000e-01   41.58    0.08        0  |normal     -8.379000e-01   12.60    0.36       --  |normal     -9.434705e-01    0.00    0.00        1  |normal     -9.434705e-01    0.00    0.04        1  |normal     -9.434705e-01    0.00    0.09        8  |normal     -9.434705e-01    0.00    0.06        6  |normal     -9.434705e-01    0.00    0.02       --  |--                    --     inf      --       -- !|normal     -9.434705e-01   -0.00    0.17        1  |normal     -9.434705e-01    0.00    0.16       10  |normal     -9.434705e-01   -0.00    0.07        1  |
ex1225                        9     6    11 min  3.100000e+01  |iterlim     3.400000e+01    9.68    0.12        0  |normal      3.100000e+01    0.00    0.09        0  |normal      3.400000e+01    9.68    0.08        0  |normal      3.100000e+01    0.00    0.08       --  |normal      3.100000e+01    0.00    0.00        0  |normal      3.100000e+01    0.00    0.04        1  |normal      3.100000e+01    0.00    0.79        8  |normal      3.100000e+01    0.00    0.02        0  |normal      3.100000e+01    0.00    0.02       --  |--                    --     inf      --       -- !|normal      3.100000e+01    0.00    0.02        0  |normal      3.100000e+01    0.00    0.15        9  |normal      3.100000e+01    0.00    0.01        1  |
ex1226                        6     3     6 min -1.700000e+01  |iterlim    -1.700000e+01    0.00    0.10        0  |normal     -1.700000e+01    0.00    0.08        0  |iterlim    -1.700000e+01    0.00    0.09        0  |normal     -1.700000e+01    0.00    0.07       --  |normal     -1.700000e+01    0.00    0.00        0  |normal     -1.700000e+01    0.00    0.02        1  |normal     -1.700000e+01   -0.00    0.01        0  |normal     -1.700000e+01   -0.00    0.02        0  |normal     -1.700000e+01    0.00    0.00       --  |--                    --     inf      --       -- !|normal     -1.700000e+01    0.00    0.53        0  |normal     -1.700000e+01    0.00    0.15        0  |normal     -1.700000e+01    0.00    0.01        1  |
ex1233                       53    12    65 min  1.550107e+05  |normal      1.550107e+05      --    6.37      168  |normal      1.550107e+05      --    0.67        0  |normal      1.550107e+05      --    0.40      215  |normal      1.550107e+05      --    3.59       --  |timelim     1.550107e+05      --  900.02     6071  |normal      1.550107e+05      --    5.75      869  |normal      1.550107e+05      --    1.34       48  |timelim     1.550107e+05      --  904.30   179137  |normal      1.550107e+05      --    0.03       --  |--                    --      --      --       -- !|timelim     1.550107e+05      --  900.04   115321  |normal      1.550107e+05      --    0.27      103  |timelim     1.895288e+05      --  900.00     4759  |
ex1243                       69    16    97 min  8.340251e+04  |normal      1.355516e+05   62.53    0.16        0  |normal      5.150698e+05  517.57    0.12        0  |normal      1.293016e+05   55.03    0.12        0  |normal      5.150698e+05  517.57    0.25       --  |normal      8.340251e+04    0.00    1.00        4  |normal      8.340251e+04    0.00    0.11        1  |normal      8.340251e+04   -0.00    1.92       14  |normal      8.340251e+04   -0.00    0.56       20  |normal      3.617541e+05  333.74    0.03       --  |--                    --     inf      --       -- !|normal      8.340251e+04    0.00    0.94       21  |normal      9.884460e+04   18.52    0.17       23  |normal      8.342654e+04    0.03    1.07      351  |
ex1244                       96    23   130 min  8.204291e+04  |normal      8.398923e+04    2.37    0.88        0  |normal      9.541523e+04   16.30    0.14        0  |normal      8.398923e+04    2.37    0.14        1  |normal      8.398923e+04    2.37    0.36       --  |timelim     8.204291e+04   -0.00  900.00     6036  |normal      8.204291e+04   -0.00    0.41       27  |normal                --     inf    0.93        0  |normal      8.398923e+04    2.37    2.11      152  |normal      8.764638e+04    6.83    0.03       --  |--                    --     inf      --       -- !|normal      8.204291e+04   -0.00    4.12      125  |normal      8.204291e+04   -0.00    0.17       24  |normal      8.204291e+04   -0.00    3.92     4155  |
ex1252                       40    15    44 min  1.288937e+05  |iterlim              inf     inf    0.17        0  |normal                --     inf    0.11        0  |normal      1.344716e+05    4.33    0.49      661  |other                inf     inf    1.85       -- !|normal      1.342636e+05    4.17    1.00       60  |normal      1.288937e+05    0.00    8.83     2833  |normal      1.288937e+05    0.00    1.97       48  |normal      1.288934e+05   -0.00    7.43     3246  |normal                --     inf    0.00       --  |--                    --     inf      --       -- !|normal      1.288937e+05    0.00   14.00      535  |normal                --     inf    0.15       --  |normal      1.288937e+05   -0.00    4.70     1547  |
ex1252a                      25     9    35 min  1.288937e+05  |normal                --     inf    1.57        0  |normal                --     inf    0.16        0  |normal      1.344716e+05    4.33    0.33      888  |other                inf     inf    1.08       -- !|timelim     1.288937e+05   -0.00  900.00    65204  |normal      1.288937e+05    0.00    7.97     3029  |normal      1.288937e+05    0.00    2.21       52  |normal      1.288937e+05   -0.00    6.91     2809  |other                inf     inf    0.68       -- !|--                    --     inf      --       -- !|normal      1.288937e+05   -0.00   22.25     2567  |normal      1.288937e+05    0.00    0.32      143  |normal      1.288937e+05    0.00    4.78     1821  |
ex1263                       93    72    56 min  1.960000e+01  |normal      2.300000e+01   17.35    8.97    12270  |normal      2.100000e+01    7.14    1.05        0  |normal      1.960000e+01    0.00    0.10      482  |normal      2.030000e+01    3.57    0.43       --  |normal      1.960000e+01    0.00    0.00       11  |normal      1.960000e+01    0.00    1.41      200  |normal      1.960000e+01    0.00   81.23     3363  |normal      1.960000e+01    0.00    3.29      876  |other                inf     inf    1.40       -- !|normal      1.960000e+01    0.00    0.06       45  |normal      1.960000e+01    0.00    0.91        0  |normal      1.960000e+01    0.00    1.90     1562  |normal      1.960000e+01    0.00    1.07      200  |
ex1263a                      25    24    36 min  1.960000e+01  |normal      1.960000e+01    0.00    1.15      414  |normal      1.960000e+01    0.00    0.10        0  |normal      1.960000e+01    0.00    0.09      482  |normal      3.010000e+01   53.57    0.12       --  |normal      1.960000e+01    0.00    1.00       18  |normal      1.960000e+01    0.00    1.46      329  |normal      1.960000e+01    0.00    5.05      360  |normal      1.960000e+01    0.00    1.08     1801  |other                inf     inf    2.06       -- !|normal      1.960000e+01    0.00    0.06       45  |normal      1.960000e+01    0.00    0.48        0  |normal      1.960000e+01    0.00    1.19     1060  |normal      1.960000e+01    0.00    0.27      227  |
ex1264                       89    68    56 min  8.600000e+00  |iterlim     1.110000e+01   29.07    0.37        0  |normal      9.600000e+00   11.63    0.43        0  |normal      8.600000e+00    0.00    0.09      134  |normal      1.110000e+01   29.07    0.21       --  |normal      8.600000e+00    0.00    0.00       12  |normal      8.600000e+00    0.00    0.58       45  |normal      8.600000e+00    0.00   74.45     4867  |normal      8.600000e+00    0.00    4.92     1563  |normal      9.300000e+00    8.14    0.10       --  |normal      8.600000e+00    0.00    0.06       39  |normal      8.600000e+00    0.00    0.42        0  |normal      9.300000e+00    8.14   22.57    21633  |normal      8.600000e+00    0.00    0.49       81  |
ex1264a                      25    24    36 min  8.600000e+00  |normal      8.600000e+00    0.00    1.04      288  |normal      8.600000e+00    0.00    0.21        0  |normal      8.600000e+00    0.00    0.08      134  |normal      9.300000e+00    8.14    0.30       --  |normal      8.600000e+00    0.00    0.00       19  |normal      8.600000e+00    0.00    0.29       34  |normal      8.600000e+00    0.00    6.59      338  |normal      8.600000e+00    0.00    1.19     2095  |timelim              inf     inf  900.02       --  |normal      8.600000e+00    0.00    0.06       39  |normal      8.600000e+00    0.00    0.33        0  |normal      8.600000e+00    0.00    1.29     1153  |normal      8.600000e+00    0.00    0.13       96  |
ex1265                      131   100    75 min  1.030000e+01  |normal      1.510000e+01   46.60    0.31        0  |normal      1.160000e+01   12.62    0.37        0  |normal      1.030000e+01    0.00    0.08        1  |normal      1.130000e+01    9.71    0.57       --  |normal      1.030000e+01    0.00    1.00       12  |normal      1.030000e+01    0.00    0.94       92  |normal      1.060000e+01    2.91  486.62    13201  |normal      1.030000e+01    0.00    5.43     1581  |normal      1.510000e+01   46.60    0.10       --  |normal      1.030000e+01    0.00    0.06        7  |normal      1.030000e+01    0.00    0.37        0  |normal      1.060000e+01    2.91    0.62      386  |normal      1.030000e+01    0.00    0.89      212  |
ex1265a                      36    35    45 min  1.030000e+01  |normal      1.030000e+01    0.00    2.02      475  |normal      1.030000e+01    0.00    0.12        0  |normal      1.030000e+01    0.00    0.08        1  |normal      1.130000e+01    9.71    0.26       --  |normal      1.030000e+01    0.00    0.00       22  |normal      1.030000e+01    0.00    1.52      268  |normal      1.060000e+01    2.91   21.20      735  |normal      1.030000e+01    0.00    2.04     1834  |normal      1.510000e+01   46.60    0.10       --  |normal      1.030000e+01    0.00    0.06        7  |normal      1.030000e+01    0.00    0.67        0  |normal      1.510000e+01   46.60    0.17       20  |normal      1.030000e+01    0.00    0.14      116  |
ex1266                      181   138    96 min  1.630000e+01  |iterlim     1.750000e+01    7.36    6.75    13287  |normal      1.630000e+01    0.00    0.13        0  |normal      1.630000e+01    0.00    0.09        1  |normal      1.630000e+01    0.00    1.00       --  |normal      1.630000e+01    0.00    0.00        1  |normal      1.630000e+01    0.00    0.43        5  |normal      1.630000e+01    0.00   66.93     1395  |normal      1.630000e+01    0.00    5.89      796  |other                inf     inf    0.32       -- !|normal      1.630000e+01    0.00    0.04        1  |normal      1.630000e+01    0.00    0.51        0  |normal      1.630000e+01    0.00    1.44     1053  |normal      1.630000e+01    0.00    0.63       21  |
ex1266a                      49    48    54 min  1.630000e+01  |normal      1.630000e+01    0.00    1.89       38  |normal      1.630000e+01    0.00    0.10        0  |normal      1.630000e+01    0.00    0.08        1  |normal      1.660000e+01    1.84    0.43       --  |normal      1.630000e+01    0.00    0.00        1  |normal      1.630000e+01    0.00    0.07        1  |normal      1.630000e+01    0.00    2.25       31  |normal      1.630000e+01    0.00    1.26      508  |other                inf     inf    0.36       -- !|normal      1.630000e+01    0.00    0.04        1  |normal      1.730000e+01    6.13    3.37        0  |normal      1.630000e+01    0.00    0.32      161  |normal      1.630000e+01    0.00    0.03        1  |
