                                  Instance                                  |                                    aecp.1@0                                    |                                    aoa.0@0                                     |                                    baron@0                                     |                                    boa.1@0                                     |                                   dicopt.1@0                                   |                                  minotaur.0@0                                  |                                    sbb.1@0                                     |                                    scip.1@0                                    |                                    shot.1@0                                    |
fo8_ar2_1                 145    56    348 min  3.034061e+01  3.034061e+01  |normal      3.033883e+01    0.01  3.034061e+01    0.00   0.01  41.83        --  |normal      3.034061e+01    0.00  3.034061e+01    0.00   0.00  50.92        --  |normal      3.031030e+01    0.10  3.034061e+01    0.00   0.10  24.75       137  |normal      3.034061e+01    0.00  3.034061e+01   -0.00  -0.00 264.65         0  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00  19.01        --  |normal      3.034061e+01    0.00  3.034061e+01    0.00   0.00 708.30         0  |timelim     1.447487e+01  109.61           inf     inf    inf 934.38     92505  |normal      3.034060e+01    0.00  3.034060e+01   -0.00   0.00 186.57    233182  |normal      3.034544e+01   -0.02  3.034544e+01    0.02   0.00  13.94     80066  |
fo8_ar3_1                 145    56    348 min  2.391005e+01  2.391005e+01  |normal      2.390986e+01    0.00  2.391005e+01   -0.00   0.00  44.59        --  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00  20.60        --  |normal      2.388615e+01    0.10  2.391004e+01   -0.00   0.10  31.05      1901  |normal      2.391005e+01    0.00  2.391005e+01   -0.00  -0.00  68.48         0  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00  10.18        --  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00 102.51         0  |timelim     1.012050e+01  136.25  5.173592e+01  116.38 411.20 918.70     60551  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00  51.44     45330  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00  19.86    243238  |
fo8_ar4_1                 145    56    348 min  2.238190e+01  2.238190e+01  |normal      2.238102e+01    0.00  2.238190e+01   -0.00   0.00  33.95        --  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  23.06        --  |normal      2.235952e+01    0.10  2.238188e+01   -0.00   0.10  93.82      6282  |normal      2.238190e+01    0.00  2.238190e+01   -0.00  -0.00  49.54         0  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   7.22        --  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  39.25         0  |timelim     9.037702e+00  147.65  4.305180e+01   92.35 376.36 914.97     48921  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  68.61     62361  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   8.85    116743  |
fo8_ar5_1                 145    56    348 min  2.238190e+01  2.238190e+01  |normal      2.238116e+01    0.00  2.238190e+01   -0.00   0.00  58.29        --  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  19.91        --  |normal      2.235952e+01    0.10  2.238188e+01   -0.00   0.10 311.06     26069  |normal      2.238190e+01    0.00  2.238190e+01   -0.00  -0.00  90.78         0  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  10.09        --  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  90.02         0  |timelim     8.832596e+00  153.40  3.646486e+01   62.92 312.84 911.39     39739  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  95.53     92988  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  10.52    134026  |
fo9                       183    72    344 min  2.346429e+01  2.346429e+01  |normal      2.346421e+01    0.00  2.346429e+01    0.00   0.00 167.31        --  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 296.75        --  |normal      2.344081e+01    0.10  2.346425e+01   -0.00   0.10 541.44     26341  |--                    --     inf            --     inf     --     --        -- !|normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  47.27        --  |timelim     2.091086e+01   12.21  2.346429e+01    0.00  12.21 900.01         0  |timelim     5.131579e+00  357.25           inf     inf    inf 925.11     68058  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00 626.13    531213  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 104.94   1232734  |
fo9_ar25_1                181    72    436 min  3.218643e+01  3.218643e+01  |timelim     2.953527e+01    8.98  3.218643e+01   -0.00   8.98 902.06        --  |timelim     2.989604e+01    7.66  3.218643e+01   -0.00   7.66 999.83        --  |normal      3.215427e+01    0.10  3.218642e+01   -0.00   0.10 449.70      4005  |error               -inf     inf           inf     inf    inf     --        -- !|normal      3.219051e+01   -0.01  3.219051e+01    0.01   0.00 547.84        --  |timelim     2.819611e+01   14.15  3.425000e+01    6.41  21.47 900.01         0  |timelim     5.341853e+00  502.53           inf     inf    inf 935.19     78780  |timelim     2.681074e+01   20.05  3.225000e+01    0.20  20.29 900.00    710154  |normal      3.218643e+01    0.00  3.218643e+01   -0.00   0.00 288.93   3770698  |
fo9_ar2_1                 181    72    436 min  3.262500e+01  3.262500e+01  |normal      3.262461e+01    0.00  3.262500e+01    0.00   0.00 229.51        --  |normal      3.262500e+01    0.00  3.262500e+01    0.00   0.00 429.00        --  |timelim     3.198888e+01    1.99  3.262500e+01   -0.00   1.99 900.00       823  |normal      3.262500e+01    0.00  3.262500e+01    0.00   0.00  44.04         0  |normal      3.262500e+01    0.00  3.262500e+01    0.00   0.00 226.94        --  |timelim     2.996060e+01    8.89  3.532906e+01    8.29  17.92 900.01         0  |timelim     9.192342e+00  254.91           inf     inf    inf 945.74     94499  |timelim     2.971754e+01    9.78  3.262500e+01   -0.00   9.78 900.00    793146  |normal      3.262500e+01    0.00  3.262500e+01   -0.00   0.00 286.05   1315937  |
fo9_ar3_1                 181    72    436 min  2.481548e+01  2.481548e+01  |normal      2.481231e+01    0.01  2.481548e+01    0.00   0.01  61.90        --  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  71.75        --  |normal      2.479069e+01    0.10  2.481548e+01   -0.00   0.10  25.90        25  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00   8.78         0  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  10.77        --  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00 355.15         0  |timelim     8.717045e+00  184.68  6.396538e+01  157.76 633.80 920.46     57891  |normal      2.481547e+01    0.00  2.481547e+01   -0.00   0.00 134.24     99573  |normal      2.481548e+01    0.00  2.481548e+01   -0.00   0.00 114.23    975075  |
fo9_ar4_1                 181    72    436 min  2.346429e+01  2.346429e+01  |normal      2.346335e+01    0.00  2.346429e+01    0.00   0.00  68.05        --  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  22.64        --  |normal      2.344083e+01    0.10  2.346427e+01   -0.00   0.10 119.01      1911  |normal      2.346429e+01   -0.00  2.346429e+01    0.00  -0.00   9.42         0  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  10.45        --  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 275.15         0  |timelim     7.066713e+00  232.04           inf     inf    inf 913.84     41290  |normal      2.345063e+01    0.06  2.346428e+01   -0.00   0.06  61.13     53463  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 126.13   1299705  |
fo9_ar5_1                 181    72    436 min  2.346429e+01  2.346429e+01  |normal      2.346417e+01    0.00  2.346429e+01    0.00   0.00 184.46        --  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 801.55        --  |normal      2.344079e+01    0.10  2.346425e+01   -0.00   0.10 437.91     26684  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  12.86         0  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  85.82        --  |timelim     2.314311e+01    1.39  2.400549e+01    2.31   3.73 900.01         0  |timelim     6.705351e+00  249.93           inf     inf    inf 909.09     31027  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00 662.66    566306  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00  93.32    979017  |
gams01                    146   110   1269 min  2.138020e+04  2.138020e+04  |timelim    -1.169120e+05     inf  2.842727e+04   32.96    inf 902.39        --  |timelim     1.019478e+03   Large  2.138020e+04    0.00  Large 999.39        --  |timelim     1.044451e+03   Large  2.150545e+04    0.59  Large 900.00        26  |--                    --     inf            --     inf     --     --        -- !|timelim             -inf     inf  2.650494e+04   23.97    inf 900.01        --  |--                    --     inf            --     inf     --     --        -- !|timelim     1.075879e+03   Large  2.587659e+04   21.03  Large 908.62     19980  |timelim     1.205974e+03   Large  2.150545e+04    0.59  Large 900.00     26030  |timelim     1.561640e+03   Large  2.138020e+04   -0.00  Large 900.05   1252900  |
gbd                         5     3      5 min  2.200000e+00  2.200000e+00  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.05        --  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.00        --  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.01         0  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.01         0  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.00        --  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.00         0  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.14         0  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.01         1  |normal      2.200000e+00    0.00  2.200000e+00    0.00   0.00   0.03         0  |
hybriddynamic_fixed        72    10     80 min  1.473778e+00  1.473778e+00  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.05        --  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.01        --  |normal      1.472305e+00    0.10  1.473778e+00    0.00   0.10   0.01         0  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.01         0  |normal              -inf     inf  1.473778e+00    0.00    inf   0.02        --  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.00         0  |normal      1.473270e+00    0.03  1.473778e+00    0.00   0.03   0.15         7  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.00         1  |normal      1.473778e+00    0.00  1.473778e+00    0.00   0.00   0.03         0  |
ibs2                     3011  1500   1822 min  4.452848e+00  4.452848e+00  |timelim     0.000000e+00     inf  2.425947e+01  444.81    inf 902.01        --  |--                    --     inf            --     inf     --     --        -- !|timelim     0.000000e+00     inf           inf     inf    inf 900.00         0  |--                    --     inf            --     inf     --     --        -- !|timelim     4.443001e+00    0.22  2.279115e+01  411.83 412.97 900.00        --  |normal               inf     inf           inf     inf   0.00  48.05         0 !|timelim     4.443001e+00    0.22           inf     inf    inf 902.15       995  |timelim     4.437722e+00    0.34           inf     inf    inf 900.00     18534  |error       3.900938e+00   14.15           inf     inf    inf  10.09         0 !|
jit1                       26     4     33 min  1.739833e+05  1.739833e+05  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.47        --  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.02        --  |normal      1.738095e+05    0.10  1.739833e+05   -0.00   0.10   0.02         1  |normal      1.739833e+05    0.00  1.739833e+05   -0.00  -0.00   9.00         0  |normal              -inf     inf  1.739833e+05   -0.00    inf   0.03        --  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.02         0  |normal      1.738415e+05    0.08  1.739833e+05   -0.00   0.08   0.14         7  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.17        52  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.10         0  |
m3                         27     6     44 min  3.780000e+01  3.780000e+01  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.30        --  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.02        --  |normal      3.776224e+01    0.10  3.780000e+01    0.00   0.10   0.03         1  |normal      3.780000e+01    0.00  3.780000e+01   -0.00   0.00   1.32         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.12        --  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.02         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.23        52  |normal      3.780000e+01    0.00  3.780000e+01   -0.00   0.00   0.14        11  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.09        38  |
m6                         87    30    158 min  8.225688e+01  8.225688e+01  |normal      8.225688e+01    0.00  8.225688e+01    0.00   0.00   0.84        --  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.11        --  |normal      8.217470e+01    0.10  8.225688e+01    0.00   0.10   0.16         1  |normal      8.225688e+01    0.00  8.225688e+01    0.00   0.00   2.40         0  |normal      8.228552e+01   -0.03  8.228552e+01    0.03   0.00   0.12        --  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   4.89         0  |normal      8.217660e+01    0.10  8.225688e+01    0.00   0.10 327.63     63195  |normal      8.225687e+01    0.00  8.225687e+01   -0.00   0.00   1.25       664  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.21       339  |
m7                        115    42    212 min  1.067569e+02  1.067569e+02  |normal      1.067569e+02    0.00  1.067569e+02    0.00   0.00   1.09        --  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.24        --  |normal      1.066502e+02    0.10  1.067569e+02    0.00   0.10   0.39         1  |normal      1.067569e+02   -0.00  1.067569e+02    0.00  -0.00   3.79         0  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.59        --  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   4.27         0  |--                    --     inf            --     inf     --     --        -- !|normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   7.37      3874  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.46      4816  |
m7_ar25_1                 113    42    270 min  1.435850e+02  1.435850e+02  |normal      1.435788e+02    0.00  1.435850e+02    0.00   0.00   0.51        --  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.25        --  |normal      1.434416e+02    0.10  1.435850e+02    0.00   0.10   0.27         1  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   5.61         0  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.59        --  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.63         0  |timelim     1.287606e+02   11.51  1.435850e+02    0.00  11.51 935.00    129644  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   1.29      1126  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.21      1618  |
m7_ar2_1                  113    42    270 min  1.902350e+02  1.902350e+02  |normal      1.902343e+02    0.00  1.902350e+02    0.00   0.00   1.55        --  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   1.18        --  |normal      1.900448e+02    0.10  1.902349e+02   -0.00   0.10   2.78        75  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   6.53         0  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   1.80        --  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   4.16         0  |normal      1.900479e+02    0.10  1.902350e+02    0.00   0.10 840.45    152207  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   8.23     11155  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.41      5603  |
m7_ar3_1                  113    42    270 min  1.435850e+02  1.435850e+02  |normal      1.435811e+02    0.00  1.435850e+02   -0.00   0.00   2.90        --  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   1.08        --  |normal      1.434416e+02    0.10  1.435850e+02    0.00   0.10   2.07        77  |normal      1.435850e+02    0.00  1.435850e+02   -0.00  -0.00   7.70         0  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   1.32        --  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   6.32         0  |timelim     1.039627e+02   38.11  1.560380e+02    8.67  50.09 946.89    120726  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   7.41      7042  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.54      5884  |
m7_ar4_1                  113    42    270 min  1.067569e+02  1.067569e+02  |normal      1.067569e+02    0.00  1.067569e+02    0.00   0.00   0.87        --  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.41        --  |normal      1.066502e+02    0.10  1.067569e+02    0.00   0.10   0.22         1  |normal      1.067569e+02   -0.00  1.067569e+02    0.00  -0.00   2.28         0  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.63        --  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   3.80         0  |--                    --     inf            --     inf     --     --        -- !|normal      1.067569e+02    0.00  1.067569e+02    0.00   0.00   1.93       504  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.26       925  |
m7_ar5_1                  113    42    270 min  1.064600e+02  1.064600e+02  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.36        --  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.78        --  |normal      1.063537e+02    0.10  1.064600e+02   -0.00   0.10   0.72         1  |normal      1.064600e+02    0.00  1.064600e+02   -0.00  -0.00   4.64         0  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.04        --  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   4.34         0  |timelim     7.673793e+01   38.73  1.064600e+02   -0.00  38.73 935.95    104393  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   4.18      2052  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.39      3929  |
meanvarx                   36    14     45 min  1.436923e+01  1.436923e+01  |normal      1.436857e+01    0.00  1.436923e+01    0.00   0.00   0.29        --  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.01        --  |normal      1.435488e+01    0.10  1.436923e+01    0.00   0.10   0.03         1  |normal      1.436923e+01    0.00  1.436923e+01   -0.00   0.00   0.62         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04        --  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.00         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.15         9  |normal      1.435932e+01    0.07  1.436973e+01    0.00   0.07   0.04         1  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |
meanvarxsc                 36    26     31 min  1.436923e+01  1.436923e+01  |capabil             -inf     inf           inf     inf    inf   0.00        -- !|--                    --     inf            --     inf     --     --        -- !|capabil             -inf     inf           inf     inf    inf   0.00        -- !|capabil             -inf     inf           inf     inf    inf     --        -- !|capabil             -inf     inf           inf     inf    inf   0.00        -- !|normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.00         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.14        13  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.10         5  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |
netmod_dol1              1999   462   3138 min -5.600084e-01 -5.600084e-01  |timelim    -6.697964e-01   19.60 -5.121443e-01    9.35  30.78 902.02        --  |timelim    -6.584012e-01   17.57 -5.600084e-01    0.00  17.57 901.60        --  |timelim    -6.001637e-01    7.17 -5.600084e-01    0.00   7.17 900.00       171  |--                    --     inf            --     inf     --     --        -- !|timelim    -6.149947e-01    9.82 -5.529404e-01    1.28  11.22 900.02        --  |timelim    -7.775562e-01   38.85 -5.316433e-01    5.34  46.26 900.11         0  |timelim    -6.848668e-01   22.30 -5.433613e-01    3.06  26.04 902.13      2268  |timelim    -6.633985e-01   18.46 -5.600084e-01    0.00  18.46 900.00      9822  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 527.10         0  |
netmod_dol2              1999   462   3081 min -5.600084e-01 -5.600084e-01  |normal     -5.600394e-01    0.01 -5.600084e-01    0.00   0.01  92.88        --  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  29.09        --  |normal     -5.607139e-01    0.13 -5.597139e-01    0.05   0.18  34.71        13  |normal     -5.600084e-01   -0.00 -5.600083e-01    0.00   0.00 344.83         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  65.60        --  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 813.60         0  |normal     -5.609950e-01    0.18 -5.600084e-01    0.00   0.18 317.37      2074  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  84.05       777  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  10.85         0  |
netmod_kar1               457   136    667 min -4.197896e-01 -4.197896e-01  |normal     -4.201183e-01    0.08 -4.197896e-01    0.00   0.08  21.55        --  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   2.51        --  |normal     -4.207896e-01    0.24 -4.197896e-01    0.00   0.24   5.98        51  |normal     -4.197896e-01   -0.00 -4.197896e-01    0.00   0.00 426.42         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00  20.22        --  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   8.26         0  |normal     -4.207734e-01    0.23 -4.197896e-01    0.00   0.23  69.38      5873  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   6.52       370  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.54         0  |
netmod_kar2               457   136    667 min -4.197896e-01 -4.197896e-01  |normal     -4.201183e-01    0.08 -4.197896e-01    0.00   0.08  21.62        --  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   2.46        --  |normal     -4.207896e-01    0.24 -4.197896e-01    0.00   0.24   5.93        51  |normal     -4.197896e-01   -0.00 -4.197896e-01    0.00   0.00 427.81         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00  20.33        --  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   8.31         0  |normal     -4.207734e-01    0.23 -4.197896e-01    0.00   0.23  69.80      5873  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   6.46       370  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55         0  |
no7_ar25_1                113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.077929e+02    0.02  1.078153e+02    0.00   0.02  43.34        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  16.25        --  |normal      1.077076e+02    0.10  1.078153e+02   -0.00   0.10  30.52       366  |normal      1.078153e+02    0.00  1.078153e+02   -0.00  -0.00  56.52         0  |normal      1.078715e+02   -0.05  1.078715e+02    0.05   0.00   5.87        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  69.07         0  |--                    --     inf            --     inf     --     --        -- !|normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  52.15     56127  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   7.66    118100  |
no7_ar2_1                 113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.077971e+02    0.02  1.078153e+02    0.00   0.02  16.08        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   8.92        --  |normal      1.077076e+02    0.10  1.078153e+02    0.00   0.10   7.62       245  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  26.86         0  |normal      1.078663e+02   -0.05  1.078663e+02    0.05   0.00   7.83        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  49.78         0  |--                    --     inf            --     inf     --     --        -- !|normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  45.75     43601  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   2.00     24249  |
no7_ar3_1                 113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.078078e+02    0.01  1.078153e+02    0.00   0.01  85.63        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  35.55        --  |normal      1.077076e+02    0.10  1.078153e+02   -0.00   0.10  59.54       517  |normal      1.078153e+02    0.00  1.078153e+02   -0.00  -0.00 129.96         0  |normal      1.078715e+02   -0.05  1.078715e+02    0.05   0.00  25.86        --  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00 152.98         0  |timelim     4.167229e+01  158.72  1.480410e+02   37.31 255.25 940.29     69765  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00 163.47    188839  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  13.48    200667  |
no7_ar4_1                 113    42    270 min  9.851840e+01  9.851840e+01  |normal      9.851710e+01    0.00  9.851840e+01    0.00   0.00  56.15        --  |normal      0.000000e+00     inf  0.000000e+00     inf   0.00   8.40        -- !|normal      9.841998e+01    0.10  9.851840e+01   -0.00   0.10  45.37       237  |normal      9.851840e+01    0.00  9.851840e+01   -0.00   0.00 165.56         0  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  39.93        --  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00 109.39         0  |timelim     4.217998e+01  133.57  1.326720e+02   34.67 214.54 923.11     51887  |normal      9.851840e+01    0.00  9.851840e+01   -0.00   0.00 195.61    209634  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  12.09    203098  |
no7_ar5_1                 113    42    270 min  9.062267e+01  9.062267e+01  |normal      9.062133e+01    0.00  9.062267e+01    0.00   0.00  88.60        --  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  25.91        --  |normal      9.053214e+01    0.10  9.062267e+01   -0.00   0.10  27.67       235  |normal      9.062267e+01    0.00  9.062267e+01   -0.00  -0.00 129.29         0  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  45.94        --  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  65.90         0  |timelim     4.201219e+01  115.71  1.377541e+02   52.01 227.89 925.58     53651  |normal      9.062267e+01    0.00  9.062267e+01   -0.00   0.00  99.36     91442  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00   5.99     81432  |
nvs03                       3     2      3 min  1.600000e+01  1.600000e+01  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.41        --  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.01        --  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.01         1  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.41         2  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04        --  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.01         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.15         8  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.02         3  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |
nvs10                       3     2      3 min -3.108000e+02 -3.108000e+02  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.35        --  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.02        --  |normal     -3.111111e+02    0.10 -3.108000e+02    0.00   0.10   0.02         1  |normal     -2.940000e+02   -5.71 -2.940000e+02    5.71   0.00   1.55         2 !|normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.05        --  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.01         0  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.14         4  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.02         1  |normal     -3.108000e+02    0.00 -3.108000e+02    0.00   0.00   0.04         0  |
