                                   Instance                                    |                                  Scb2804m@1                                   |                                  Scp2804m@1                                   |                                  Scp2804nq@1                                  |                                 Scp2804nqm@1                                  |                                 Scp2804nqme@1                                 |                                Scp2804nqmopt@1                                |                               Scp2804nqmoptsp@1                               |                                Scp2804nqmsp@1                                 |                                 Scp2804nref@1                                 |                                  Scp2804s@1                                   |                                 Scp2804st1@1                                  |                                 Scp2804st4@1                                  |                                  Sgb2804s@1                                   |
flay04m                       42    24     42 min  5.440588e+01  5.440588e+01  |normal      5.440586e+01    0.00  5.440586e+01   -0.00   0.00   9.72     4562  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   1.06    19825  |normal      5.440585e+01    0.00  5.440585e+01   -0.00   0.00   0.26      728  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   1.05    19825  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   0.64    12401  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   1.03    23284  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   1.49    38106  |normal      5.440588e+01    0.00  5.440588e+01   -0.00   0.00   1.32    29600  |normal      5.440588e+01   -0.00  5.440588e+01    0.00   0.00   1.06    19825  |normal      5.440585e+01    0.00  5.440585e+01   -0.00   0.00   0.30      783  |normal      5.440588e+01    0.00  5.440588e+01   -0.00   0.00   0.44     1014  |normal      5.440588e+01    0.00  5.440588e+01   -0.00   0.00   0.23     1299  |normal      5.440587e+01    0.00  5.440587e+01   -0.00   0.00   0.38     1853  |
flay05h                      382    40    465 min  6.449806e+01  6.449806e+01  |normal      6.449805e+01    0.00  6.449805e+01   -0.00   0.00 143.24   138072  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  84.99   492131  |normal      6.449794e+01    0.00  6.449794e+01   -0.00   0.00  35.74    56043  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  84.43   492131  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  52.45   371130  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00 122.92   575275  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00 293.16  1733500  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00 201.03  1208396  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  84.17   492131  |normal      6.449794e+01    0.00  6.449794e+01   -0.00   0.00  36.93    56043  |normal      6.449784e+01    0.00  6.449784e+01   -0.00   0.00 114.11    62097  |normal      6.449798e+01    0.00  6.449798e+01   -0.00   0.00  35.61    53456  |normal      6.449779e+01    0.00  6.449779e+01   -0.00   0.00  17.66    56586  |
flay05m                       62    40     65 min  6.449806e+01  6.449806e+01  |normal      6.449785e+01    0.00  6.449785e+01   -0.00   0.00  65.95   146519  |normal      6.449804e+01    0.00  6.449804e+01   -0.00   0.00  18.62   264846  |normal      6.449803e+01    0.00  6.449803e+01   -0.00   0.00  12.02    47800  |normal      6.449804e+01    0.00  6.449804e+01   -0.00   0.00  18.44   264846  |normal      6.449803e+01    0.00  6.449803e+01   -0.00   0.00  19.30   216194  |normal      6.449804e+01    0.00  6.449804e+01   -0.00   0.00  24.15   413873  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  80.30  1484977  |normal      6.449806e+01    0.00  6.449806e+01   -0.00   0.00  46.86   769413  |normal      6.449804e+01    0.00  6.449804e+01   -0.00   0.00  18.48   264846  |normal      6.449803e+01    0.00  6.449803e+01   -0.00   0.00  11.93    47800  |normal      6.449794e+01    0.00  6.449794e+01   -0.00   0.00  69.52    55637  |normal      6.449803e+01    0.00  6.449803e+01   -0.00   0.00  11.67    56927  |normal      6.449803e+01    0.00  6.449803e+01   -0.00   0.00  13.63    27562  |
flay06h                      566    60    693 min  6.371172e+01  6.693280e+01  |timelim     6.084989e+01      --  6.693280e+01      --  10.00 900.04  1346177  |timelim     6.449089e+01      --  6.693277e+01      --   3.79 900.01  2471517  |timelim     5.394384e+01      --  6.693272e+01      --  24.08 900.02   356207  |timelim     6.449108e+01      --  6.693277e+01      --   3.79 900.01  2476556  |normal      6.693280e+01      --  6.693280e+01      --   0.00 767.05  3646607  |timelim     6.526841e+01      --  6.693280e+01      --   2.55 900.02  3305486  |timelim     6.466866e+01      --  6.693280e+01      --   3.50 900.01  3838365  |timelim     6.547217e+01      --  6.693280e+01      --   2.23 900.01  5038606  |timelim     6.449116e+01      --  6.693277e+01      --   3.79 900.01  2477233  |timelim     5.440579e+01      --  6.693272e+01      --  23.02 900.02   382986  |timelim     5.940810e+01      --  6.693267e+01      --  12.67 900.01   169900  |timelim     5.449551e+01      --  6.693271e+01      --  22.82 900.02   410245  |timelim     6.598087e+01      --  6.693275e+01      --   1.44 900.01  1755913  |
flay06m                       86    60     93 min  6.517733e+01  6.693280e+01  |timelim     6.445068e+01      --  6.693262e+01      --   3.85 900.05  5971568  |normal      6.693261e+01      --  6.693261e+01      --   0.00 252.57  2551530  |timelim     6.000000e+01      --  6.693264e+01      --  11.55 900.01   898006  |normal      6.693261e+01      --  6.693261e+01      --   0.00 250.28  2551530  |normal      6.693278e+01      --  6.693278e+01      --   0.00 444.37  3001014  |timelim     6.676687e+01      --  6.693280e+01      --   0.25 900.01 14549299  |timelim     6.636659e+01      --  6.693280e+01      --   0.85 900.01 18688635  |normal      6.693280e+01      --  6.693280e+01      --   0.00 526.25  7092367  |normal      6.693261e+01      --  6.693261e+01      --   0.00 249.84  2551530  |timelim     6.000000e+01      --  6.693264e+01      --  11.55 900.01   950978  |timelim     6.143055e+01      --  6.693267e+01      --   8.96 900.00   495300  |timelim     6.213798e+01      --  6.693276e+01      --   7.72 900.01  1091489  |normal      6.693280e+01      --  6.693280e+01      --   0.00 194.39   742053  |
fo7                          114    42    211 min  2.072983e+01  2.072983e+01  |normal      2.072983e+01    0.00  2.072983e+01   -0.00   0.00 141.37   242887  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   9.44   156909  |normal      2.072946e+01    0.00  2.072946e+01   -0.00   0.00   7.16    61200  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   9.34   156909  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   4.38    92872  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   9.13   170480  |normal      2.072983e+01    0.00  2.072983e+01   -0.00   0.00  10.07   210140  |normal      2.072983e+01    0.00  2.072983e+01   -0.00   0.00   8.21   153354  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   9.33   156909  |normal      2.072946e+01    0.00  2.072946e+01   -0.00   0.00   7.03    61200  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00  42.34   153170  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   5.77    42796  |normal      2.072981e+01    0.00  2.072981e+01   -0.00   0.00  10.76    43935  |
fo7_2                        114    42    211 min  1.774935e+01  1.774935e+01  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00  27.95    41341  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   2.67    58984  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   2.46    50905  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   2.64    58984  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   3.74    88332  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   3.79    69959  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   4.58    89981  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   3.30    72797  |normal      1.774935e+01    0.00  1.774935e+01   -0.00   0.00   2.62    58984  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   2.41    50905  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   5.95      790  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   1.82      895  |normal      1.774934e+01    0.00  1.774934e+01   -0.00   0.00   4.38    16179  |
fo7_ar25_1                   112    42    269 min  2.309357e+01  2.309357e+01  |normal      2.309357e+01    0.00  2.309357e+01   -0.00   0.00  86.14   136535  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   2.61    46567  |normal      2.309350e+01    0.00  2.309350e+01   -0.00   0.00   4.19    49873  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   2.57    46567  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   5.72    85739  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   3.40    65253  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   5.32   114773  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   4.96    79529  |normal      2.309357e+01   -0.00  2.309357e+01    0.00   0.00   2.58    46567  |normal      2.309350e+01    0.00  2.309350e+01   -0.00   0.00   4.15    49873  |normal      2.309356e+01    0.00  2.309356e+01   -0.00   0.00  10.38    37481  |normal      2.309354e+01    0.00  2.309354e+01   -0.00   0.00   2.01    22746  |normal      2.309357e+01    0.00  2.309357e+01   -0.00   0.00   2.94    22867  |
fo7_ar2_1                    112    42    269 min  2.483985e+01  2.483985e+01  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00  61.75    65321  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   3.57   113758  |normal      2.483980e+01    0.00  2.483980e+01   -0.00   0.00   3.25    30464  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   3.52   113758  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   3.98   113718  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   3.48    67486  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   4.96   121321  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   2.91    65198  |normal      2.483985e+01    0.00  2.483985e+01   -0.00   0.00   3.52   113758  |normal      2.483980e+01    0.00  2.483980e+01   -0.00   0.00   3.21    30464  |normal      2.483973e+01    0.00  2.483973e+01   -0.00   0.00   9.47    33079  |normal      2.483979e+01    0.00  2.483979e+01   -0.00   0.00   4.41    46919  |normal      2.483978e+01    0.00  2.483978e+01   -0.00   0.00   4.20    27028  |
fo7_ar3_1                    112    42    269 min  2.251747e+01  2.251747e+01  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00  44.20    88742  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   3.98    63536  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   3.78    42905  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   3.92    63536  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   5.70    82826  |normal      2.251747e+01    0.00  2.251747e+01    0.00   0.00   6.74   115102  |normal      2.251747e+01    0.00  2.251747e+01    0.00   0.00  11.71   234138  |normal      2.251747e+01    0.00  2.251747e+01    0.00   0.00   4.14    67036  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   3.93    63536  |normal      2.251747e+01    0.00  2.251747e+01   -0.00   0.00   3.74    42905  |normal      2.251738e+01    0.00  2.251738e+01   -0.00   0.00  12.61    16063  |normal      2.251728e+01    0.00  2.251728e+01   -0.00   0.00   1.73     1073  |normal      2.251745e+01    0.00  2.251745e+01   -0.00   0.00   3.06    21749  |
fo7_ar4_1                    112    42    269 min  2.072983e+01  2.072983e+01  |normal      2.072983e+01    0.00  2.072983e+01   -0.00   0.00  63.84   102970  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   8.73   139820  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   2.44    13324  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   8.62   139820  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   6.47    96951  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   2.09    40202  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   5.46   114339  |normal      2.072983e+01    0.00  2.072983e+01    0.00   0.00   6.33   121371  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   8.59   139820  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   2.40    13324  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00  12.21    27474  |normal      2.072975e+01    0.00  2.072975e+01   -0.00   0.00   4.29    23611  |normal      2.072982e+01    0.00  2.072982e+01   -0.00   0.00   2.92    15333  |
fo7_ar5_1                    112    42    269 min  1.774933e+01  1.774933e+01  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00  23.37    29779  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   4.97    76728  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   1.76    21706  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   4.91    76728  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   3.32    68798  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   1.98    41725  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   5.20   123315  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   1.84    33294  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   4.92    76728  |normal      1.774933e+01    0.00  1.774933e+01   -0.00   0.00   1.73    21706  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   3.84     7930  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   1.25     8689  |normal      1.774933e+01   -0.00  1.774933e+01    0.00   0.00   1.59    10756  |
fo8                          146    56    273 min  2.238190e+01  2.238190e+01  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00 161.95   287226  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   7.07   132610  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  10.13    57573  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   7.01   132610  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  14.24   242624  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.26   203102  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   8.37   120925  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.52   242156  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   7.02   132610  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  10.01    57573  |normal      2.238188e+01    0.00  2.238188e+01   -0.00   0.00  40.39    43843  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  10.95   142485  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  14.43    32867  |
fo8_ar25_1                   144    56    347 min  2.804518e+01  2.804518e+01  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00 594.18   729952  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00   8.62   159195  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  12.87   116403  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00   8.59   159195  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00   8.79   172505  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00   9.81   164887  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  44.20   761919  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  11.65   207983  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00   8.61   159195  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  12.71   116403  |normal      2.804517e+01    0.00  2.804517e+01   -0.00   0.00 106.13   350798  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  15.18   111947  |normal      2.804518e+01    0.00  2.804518e+01   -0.00   0.00  21.89   139557  |
fo8_ar2_1                    144    56    347 min  3.034061e+01  3.034061e+01  |normal      3.034061e+01    0.00  3.034061e+01   -0.00   0.00 470.77   681875  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00   7.02   182679  |normal      3.034530e+01   -0.02  3.034530e+01    0.02   0.00   9.04    61931  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00   6.92   182679  |normal      3.034061e+01    0.00  3.034061e+01    0.00   0.00   9.37   158875  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00  14.30   224230  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00  28.69   462321  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00  18.86   224440  |normal      3.034061e+01   -0.00  3.034061e+01    0.00   0.00   6.85   182679  |normal      3.034530e+01   -0.02  3.034530e+01    0.02   0.00   8.97    61931  |normal      3.034543e+01   -0.02  3.034543e+01    0.02   0.00  39.68    68301  |normal      3.034045e+01    0.00  3.034045e+01   -0.00   0.00  13.86    79109  |normal      3.034054e+01    0.00  3.034054e+01   -0.00   0.00  14.06    72476  |
fo8_ar3_1                    144    56    347 min  2.391005e+01  2.391005e+01  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00 273.97   370401  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   4.38    68613  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   7.87    78297  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   4.32    68613  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00  23.42   289728  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   4.01    77947  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   7.43   137361  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   9.91   121007  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   4.33    68613  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   7.75    78297  |normal      2.391002e+01    0.00  2.391002e+01   -0.00   0.00  33.21    24667  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   6.75    50084  |normal      2.391005e+01    0.00  2.391005e+01   -0.00   0.00   3.27    12466  |
fo8_ar4_1                    144    56    347 min  2.238190e+01  2.238190e+01  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  67.51    79081  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  12.88   191984  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00   9.05   121210  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  12.64   191984  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   6.27   121501  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   3.34    56738  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   3.89    71999  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  11.41   168101  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  12.72   191984  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00   8.86   121210  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  60.92   202751  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00   2.57    15820  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.08   107665  |
fo8_ar5_1                    144    56    347 min  2.238190e+01  2.238190e+01  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00 232.01   373902  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.39   212085  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   9.31    77172  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.05   212085  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  22.53   328926  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   6.88   122127  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.87   267501  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  12.73   222595  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  13.03   212085  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00   9.21    77172  |normal      2.238190e+01    0.00  2.238190e+01   -0.00   0.00  47.53   148477  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00   8.70    93388  |normal      2.238189e+01    0.00  2.238189e+01   -0.00   0.00  13.17    85251  |
fo9                          182    72    343 min  2.346429e+01  2.346429e+01  |iterlim     2.036097e+01   15.24  2.346429e+01   -0.00  15.24 691.81   813598  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  36.98   593691  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00  34.67   274188  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  36.67   593691  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  33.55   497167  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  39.23   649554  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  42.70   719669  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  39.83   540924  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  36.69   593691  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00  35.72   398668  |normal      2.346426e+01    0.00  2.346426e+01   -0.00   0.00 172.90   514951  |normal      2.346416e+01    0.00  2.346416e+01   -0.00   0.00  77.10   799350  |normal      2.346426e+01    0.00  2.346426e+01   -0.00   0.00  66.54   299534  |
fo9_ar25_1                   180    72    435 min  3.218347e+01  3.218643e+01  |iterlim     2.767381e+01      --  3.281410e+01      --  18.57 758.60   758140  |normal      3.218643e+01      --  3.218643e+01      --   0.00 104.46  1424940  |normal      3.218628e+01      --  3.218628e+01      --   0.00 350.28  3925910  |normal      3.218643e+01      --  3.218643e+01      --   0.00 103.91  1424940  |normal      3.218643e+01      --  3.218643e+01      --   0.00  78.93  1492079  |normal      3.218643e+01      --  3.218643e+01      --   0.00 258.30  3792783  |normal      3.218643e+01      --  3.218643e+01      --   0.00 394.48  6947095  |normal      3.219051e+01      --  3.219051e+01      --   0.00 110.69  1759077  |normal      3.218643e+01      --  3.218643e+01      --   0.00 103.92  1424940  |normal      3.218628e+01      --  3.218628e+01      --   0.00 349.06  3925910  |timelim     3.143855e+01      --  3.218642e+01      --   2.38 900.00  1614452  |normal      3.218641e+01      --  3.218641e+01      --   0.00 206.93   166234  |normal      3.218643e+01      --  3.218643e+01      --   0.00 157.10   926652  |
fo9_ar2_1                    180    72    435 min  3.262466e+01  3.262500e+01  |iterlim     2.904358e+01      --  3.262499e+01      --  12.33 766.23   670372  |normal      3.262500e+01      --  3.262500e+01      --   0.00  53.75   842623  |normal      3.262497e+01      --  3.262497e+01      --   0.00  88.65   220356  |normal      3.262500e+01      --  3.262500e+01      --   0.00  53.68   842623  |normal      3.262500e+01      --  3.262500e+01      --   0.00  47.09   828658  |normal      3.262500e+01      --  3.262500e+01      --   0.00  91.43  1350175  |normal      3.262500e+01      --  3.262500e+01      --   0.00 245.35  4022484  |normal      3.262500e+01      --  3.262500e+01      --   0.00  58.71   910763  |normal      3.262500e+01      --  3.262500e+01      --   0.00  53.70   842623  |normal      3.262497e+01      --  3.262497e+01      --   0.00  87.52   220356  |normal      3.262499e+01      --  3.262499e+01      --   0.00 376.49   534440  |normal      3.262498e+01      --  3.262498e+01      --   0.00  68.73   261965  |normal      3.262498e+01      --  3.262498e+01      --   0.00 100.23   157864  |
fo9_ar3_1                    180    72    435 min  2.481548e+01  2.481548e+01  |normal      2.481548e+01    0.00  2.481548e+01   -0.00   0.00 624.10   600062  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  56.41   619241  |normal      2.481546e+01    0.00  2.481546e+01   -0.00   0.00  12.46   125221  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  56.05   619241  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  33.59   329424  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00   6.78   101040  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  13.31   207556  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  50.89   788624  |normal      2.481548e+01    0.00  2.481548e+01    0.00   0.00  56.12   619241  |normal      2.481546e+01    0.00  2.481546e+01   -0.00   0.00  12.36   125221  |normal      2.481547e+01    0.00  2.481547e+01   -0.00   0.00 182.88   478509  |normal      2.481547e+01    0.00  2.481547e+01   -0.00   0.00  30.83   340701  |normal      2.481548e+01    0.00  2.481548e+01   -0.00   0.00  20.34   130075  |
fo9_ar4_1                    180    72    435 min  2.346429e+01  2.346429e+01  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00 422.83   442841  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00   4.53    96908  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00   6.71    73840  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00   4.51    96908  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00   7.72   129393  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00   6.76   109384  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  11.44   205052  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  17.25   220288  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00   4.52    96908  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00   6.61    73840  |normal      2.346427e+01    0.00  2.346427e+01   -0.00   0.00 472.46  1135411  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00  10.38    77479  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00  49.24   318916  |
fo9_ar5_1                    180    72    435 min  2.346429e+01  2.346429e+01  |iterlim     2.256904e+01    3.97  2.346429e+01   -0.00   3.97 851.66   907059  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  27.59   393137  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00  35.51   369355  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  27.10   393137  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  18.31   301875  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  38.75   618114  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  51.32   888497  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  40.04   598848  |normal      2.346429e+01   -0.00  2.346429e+01    0.00   0.00  27.36   393137  |normal      2.346428e+01    0.00  2.346428e+01   -0.00   0.00  35.33   369355  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00 156.63   400606  |normal      2.346429e+01    0.00  2.346429e+01   -0.00   0.00  57.69   483757  |normal      2.346427e+01    0.00  2.346427e+01   -0.00   0.00  50.46   280727  |
gams01                       145   110   1268 min  1.851874e+03  2.138020e+04  |iterlim     1.981100e+03      --  2.246803e+04      --  Large 709.48   115071  |timelim     1.327257e+03      --  2.138020e+04      --  Large 900.04  1155031  |timelim     1.291070e+03      --  2.138008e+04      --  Large 900.04  2232269  |timelim     1.327257e+03      --  2.138020e+04      --  Large 900.09  1182236  |timelim     1.360481e+03      --  2.138020e+04      --  Large 900.03  1344996  |timelim     1.330551e+03      --  2.454613e+04      --  Large 900.05  1794073  |timelim     1.436958e+03      --  2.454613e+04      --  Large 900.03  2126817  |timelim     1.395654e+03      --  2.246919e+04      --  Large 900.02  1310420  |timelim     4.705506e+02      --  2.415045e+04      --  Large 900.07  1476649  |timelim     1.291070e+03      --  2.148343e+04      --  Large 900.03  2254498  |timelim     2.485957e+03      --  2.161244e+04      -- 769.38 900.01   494100  |timelim     1.289658e+03      --  2.138012e+04      --  Large 900.03  2198745  |timelim     3.084146e+03      --  2.138012e+04      -- 593.23 900.01    90424  |
