                              Scp2804s     aecp      aoa    baron   dicopt      sbb  virt. best  virt. worst
syn05h                        0.043071    0.133    0.010    0.070    0.044    0.155    0.010000        0.155
syn05m02hfsg                  0.053336    0.419    0.010    0.040    0.048    0.156    0.010000        0.419
syn05m02h                     0.051949    0.418    0.010    0.040    0.050    0.159    0.010000        0.418
syn05m02m                     0.046062    0.401    0.010    0.040    0.048    0.174    0.010000        0.401
syn05m03hfsg                  0.060803    0.580    0.010    0.080    0.047    0.159    0.010000        0.580
syn05m03h                     0.059886    0.577    0.020    0.060    0.053    0.159    0.020000        0.577
syn05m03m                     0.056363    0.556    0.010    0.050    0.063    0.215    0.010000        0.556
syn05m04hfsg                  0.074216    0.783    0.020    0.060    0.060    0.163    0.020000        0.783
syn05m04h                     0.071426    0.782    0.020    0.150    0.062    0.163    0.020000        0.782
syn05m04m                     0.067535    0.753    0.010    0.050    0.068    0.256    0.010000        0.753
syn05m                        0.039542    0.113    0.010    0.030    0.038    0.159    0.010000        0.159
syn10hfsg                     0.043813    0.080    0.010    0.030    0.033    0.153    0.010000        0.153
syn10h                        0.045294    0.081    0.010    0.030    0.033    0.154    0.010000        0.154
syn10m02hfsg                  0.074465    0.706    0.040    0.130    0.134    0.190    0.040000        0.706
syn10m02h                     0.076834    0.702    0.040    0.080    0.143    0.196    0.040000        0.702
syn10m02m                     0.071816    0.678    0.020    0.060    0.150    1.145    0.020000        1.145
syn10m03hfsg                  0.112045    1.181    0.050    0.260    0.181    0.223    0.050000        1.181
syn10m03h                     0.114970    1.174    0.060    0.790    0.205    0.245    0.060000        1.174
syn10m03m                     0.096966    1.097    0.030    0.080    0.166    4.984    0.030000        4.984
syn10m04hfsg                  0.157845    1.690    0.090    0.210    0.303    0.266    0.090000        1.690
syn10m04h                     0.162901    1.649    0.080    0.720    0.298    0.287    0.080000        1.649
syn10m04m                     0.129103    1.560    0.040    0.110    0.253   20.578    0.040000       20.578
syn10m                        0.041159    0.078    0.010    0.030    0.029    0.180    0.010000        0.180
syn15hfsg                     0.057902    0.173    0.020    0.070    0.051    0.161    0.020000        0.173
syn15h                        0.056786    0.187    0.010    0.080    0.041    0.162    0.010000        0.187
syn15m02hfsg                  0.108332    0.604    0.040    0.230    0.161    0.199    0.040000        0.604
syn15m02h                     0.108680    0.599    0.030    0.270    0.161    0.202    0.030000        0.599
syn15m02m                     0.080042    0.573    0.030    0.080    0.101    1.714    0.030000        1.714
syn15m03hfsg                  0.184681    0.992    0.070    0.200    0.238    0.241    0.070000        0.992
syn15m03h                     0.175860    0.943    0.050    0.190    0.251    0.316    0.050000        0.943
syn15m03m                     0.124739    0.908    0.060    0.120    0.174    7.410    0.060000        7.410
syn15m04hfsg                  0.302978    1.530    0.080    0.930    0.366    0.305    0.080000        1.530
syn15m04h                     0.283021    1.560    0.080    1.560    0.483    0.323    0.080000        1.560
syn15m04m                     0.167531    1.605    0.130    0.200    0.303   51.214    0.130000       51.214
syn15m                        0.048051    0.164    0.020    0.040    0.050    0.306    0.020000        0.306
syn20hfsg                     0.067586    0.467    0.030    0.090    0.066    0.192    0.030000        0.467
syn20h                        0.068947    0.485    0.030    0.170    0.067    0.171    0.030000        0.485
syn20m02hfsg                  0.138859    0.952    0.060    0.510    0.241    0.348    0.060000        0.952
syn20m02h                     0.139713    0.891    0.060    0.370    0.351    0.317    0.060000        0.891
syn20m02m                     0.111500    0.820    0.050    0.110    0.258  209.660    0.050000      209.660
syn20m03hfsg                  0.278428    1.640    0.120    3.920    0.523    0.565    0.120000        3.920
syn20m03h                     0.280783    1.382    0.100    0.660    0.554    0.476    0.100000        1.382
syn20m03m                     0.168074    1.316    0.100    0.790    0.470  910.000    0.100000      910.000
syn20m04hfsg                  0.448438    2.196    0.170    1.630    0.705    0.693    0.170000        2.196
syn20m04h                     0.428946    2.151    0.200    0.950    0.880    0.796    0.200000        2.151
syn20m04m                     0.260015    1.929    0.190    0.390    0.738  910.000    0.190000      910.000
syn20m                        0.065611    0.479    0.020    0.050    0.056    0.989    0.020000        0.989
syn30hfsg                     0.107855    1.234    0.050    0.460    0.151    0.226    0.050000        1.234
syn30h                        0.144296    1.279    0.060    0.510    0.198    0.217    0.060000        1.279
syn30m02hfsg                  0.282794    2.563    0.130    0.620    0.245    0.305    0.130000        2.563
syn30m02h                     0.293257    2.649    0.180    1.530    0.311    0.383    0.180000        2.649
syn30m02m                     0.193697    2.372    0.120    0.850    0.458  910.000    0.120000      910.000
syn30m03hfsg                  0.486683    5.411    0.420    1.600    0.553    0.684    0.420000        5.411
syn30m03h                     0.496351    5.772    0.410    4.660    0.627    1.077    0.410000        5.772
syn30m03m                     0.415168    4.931    0.240    1.720    0.728  910.000    0.240000      910.000
syn30m04hfsg                  0.887587    9.867    0.830    6.100    1.210    1.676    0.830000        9.867
syn30m04h                     0.853521   10.598    0.820    9.890    0.977    2.989    0.820000       10.598
syn30m04m                     1.080087    9.528    0.400    2.510    1.229  910.000    0.400000      910.000
syn30m                        0.110175    1.153    0.040    0.220    0.170  313.409    0.040000      313.409
syn40hfsg                     0.167908    1.568    0.060    0.350    0.211    0.336    0.060000        1.568
syn40h                        0.204732    1.652    0.090    1.130    0.238    0.290    0.090000        1.652
syn40m02hfsg                  0.410333    3.409    0.170    4.730    0.361    0.737    0.170000        4.730
syn40m02h                     0.489368    4.346    0.190    1.850    0.358    0.887    0.190000        4.346
syn40m02m                     0.243061    2.962    0.130    1.010    0.472  910.000    0.130000      910.000
syn40m03hfsg                  1.106138   10.366    0.690    6.540    1.863    4.890    0.690000       10.366
syn40m03h                     1.047998   10.419    0.710    9.760    1.858    7.429    0.710000       10.419
syn40m03m                     0.746541   10.809    0.540    3.080    2.915  910.000    0.540000      910.000
syn40m04hfsg                  1.537679   13.706    0.890   23.290    1.364   13.164    0.890000       23.290
syn40m04h                     1.640393   13.990    1.100   39.350    1.929   32.571    1.100000       39.350
syn40m04m                     1.147236   12.676    0.470    6.930    1.575  910.000    0.470000      910.000
syn40m                        0.135819    1.387    0.060    0.240    0.194  910.000    0.060000      910.000
synthes1                      0.067261    0.140    0.010    0.050    0.055    0.155    0.010000        0.155
synthes2                      0.047781    0.223    0.020    0.040    0.062    0.167    0.020000        0.223
synthes3                      0.056122    0.362    0.030    0.050    0.098    0.185    0.030000        0.362
tls12                       900.017791  902.103  910.000  900.000  900.279  910.000  900.000000      910.000
tls2                          0.076775    0.153    0.020    0.070    0.096    1.537    0.020000        1.537
tls4                          0.740492   47.582    2.470   22.130   54.692  910.000    0.740492      910.000
tls5                        900.017651  902.014  910.000  900.000  900.008  910.000  900.000000      910.000
tls6                        900.018392  900.211  910.000  900.000  900.014  910.000  900.000000      910.000
tls7                        900.019627  902.061  910.000  900.000  900.010  910.000  900.000000      910.000
unitcommit1                   0.244245  901.213    0.790  900.000    1.252  910.000    0.244245      910.000
unitcommit_200_100_1_mod_8  900.273638  902.435  910.000  717.150  910.000  903.511  717.150000      910.000
unitcommit_200_100_2_mod_8  900.167572  902.443  910.000  700.400  910.000  910.000  700.400000      910.000
unitcommit_50_20_2_mod_8     44.380705  901.208  910.000   35.750  459.416  909.812   35.750000      910.000
watercontamination0202r       0.150405  900.384    0.140    1.110    1.972    1.258    0.140000      900.384
watercontamination0202        2.774380  902.117  121.390  208.580   91.199   75.028    2.774380      902.117
watercontamination0303r       1.731196  901.295    3.090   14.090   23.354   55.010    1.731196      901.295
watercontamination0303        3.211698  902.114  465.040  901.560  216.939  875.688    3.211698      902.114
