                                  Instance                                  |                                 SHOT_cpx_m.1@0                                 |                               SHOT_cpx_m_ecp.1@0                               |                            SHOT_cpx_m_ecp_nonlp.1@0                            |                            SHOT_cpx_m_opt_nosp.1@0                             |                             SHOT_cpx_m_opt_sp.1@0                              |                               SHOT_cpx_m_t1.1@0                                |                                 SHOT_cpx_s.1@0                                 |                               SHOT_cpx_s_ecp.1@0                               |                             SHOT_cpx_s_nomiqp.1@0                              |                               SHOT_cpx_s_t1.1@0                                |                                 SHOT_grb_m.1@0                                 |                               SHOT_grb_m_t1.1@0                                |                                 SHOT_grb_s.1@0                                 |                             SHOT_grb_s_nomiqp.1@0                              |                               SHOT_grb_s_t1.1@0                                |
ibs2                     3011  1500   1822 min  4.452848e+00  4.452848e+00  |--                    --     inf            --     inf     --     --        -- !|--                    --     inf            --     inf     --     --        -- !|--                    --     inf            --     inf     --     --        -- !|--                    --     inf            --     inf     --     --        -- !|--                    --     inf            --     inf     --     --        -- !|--                    --     inf            --     inf     --     --        -- !|error       3.900938e+00   14.15           inf     inf    inf  10.09         0 !|error       2.864653e+00   55.44           inf     inf    inf   1.81         0 !|error       3.900938e+00   14.15           inf     inf    inf  10.28         0 !|error       3.900938e+00   14.15           inf     inf    inf   6.83         0 !|timelim     4.155043e+00    7.17  4.508211e+00    1.24   8.50 902.37        75  |timelim     4.283303e+00    3.96  4.511768e+00    1.32   5.33 901.63        98  |normal      4.130862e+00    7.79  4.818335e+00    8.21  16.64  14.48         0  |normal      4.130862e+00    7.79  4.818335e+00    8.21  16.64  14.52         0  |normal      4.130862e+00    7.79  4.818335e+00    8.21  16.64  14.49         0  |
jit1                       26     4     33 min  1.739833e+05  1.739833e+05  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.07         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         3  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.10         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.06         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.07         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.08         9  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.08        12  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.05         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.05         0  |normal      1.739833e+05    0.00  1.739833e+05   -0.00   0.00   0.05         0  |
m3                         27     6     44 min  3.780000e+01  3.780000e+01  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.09         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.10         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.12         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.05         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.05         0  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.06        28  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.09        38  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.06        30  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.09        38  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.07        38  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.05        29  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.05        27  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.08        33  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.07        33  |normal      3.780000e+01    0.00  3.780000e+01    0.00   0.00   0.07        14  |
m6                         87    30    158 min  8.225688e+01  8.225688e+01  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.24       517  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.19       457  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.23       502  |normal      8.228552e+01   -0.03  8.228552e+01    0.03   0.00   0.11       380  |normal      8.228552e+01   -0.03  8.228552e+01    0.03   0.00   0.11       380  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.12       314  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.21       339  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.13       694  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.16       462  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.12       237  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.34      3883  |normal      8.225688e+01   -0.00  8.225688e+01    0.00   0.00   0.54      2589  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.39      1131  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.39      1131  |normal      8.225688e+01    0.00  8.225688e+01   -0.00   0.00   0.41       334  |
m7                        115    42    212 min  1.067569e+02  1.067569e+02  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.56      1487  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.59      4380  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.57      4895  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.19      2519  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.29      2519  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   1.13      6757  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.46      4816  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.37      2569  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.49      5204  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.51       978  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.51      5217  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   1.07      5269  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.58      5684  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.62      5684  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.51      1019  |
m7_ar25_1                 113    42    270 min  1.435850e+02  1.435850e+02  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.20       978  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.18       951  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.33      1849  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.34      2869  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.48      2695  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.19       948  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.21      1618  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.20      1499  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.21      1678  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.30       680  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.21      3422  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.27       926  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.23        59  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.22        59  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.31       597  |
m7_ar2_1                  113    42    270 min  1.902350e+02  1.902350e+02  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   1.09     22587  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.71      9559  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   1.97     45210  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.89     20281  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.91     16343  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   1.88     11914  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.41      5603  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   0.39      2665  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.46      5570  |normal      1.902350e+02    0.00  1.902350e+02   -0.00   0.00   1.12       473  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.57      7419  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   2.24     10967  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.57      3024  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   0.62      3024  |normal      1.902350e+02    0.00  1.902350e+02    0.00   0.00   1.80      2094  |
m7_ar3_1                  113    42    270 min  1.435850e+02  1.435850e+02  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.68      9021  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.80      9614  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.95      8317  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   1.31     23728  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   1.43     14008  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   2.51     14733  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.54      5884  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.45      4659  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   0.47      5620  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.80       390  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   1.43     21151  |normal      1.435850e+02    0.00  1.435850e+02    0.00   0.00   4.08     18111  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   0.90      5070  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   1.07      5070  |normal      1.435850e+02    0.00  1.435850e+02   -0.00   0.00   1.70      2307  |
m7_ar4_1                  113    42    270 min  1.067569e+02  1.067569e+02  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.35       634  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.25      1244  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.46      3869  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.14      1431  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.19      1431  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.42      1344  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.26       925  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.20       889  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.24       926  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.26       860  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   0.39      4485  |normal      1.067569e+02   -0.00  1.067569e+02    0.00   0.00   1.81      6513  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.36       120  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.33       120  |normal      1.067569e+02    0.00  1.067569e+02   -0.00   0.00   0.66      1391  |
m7_ar5_1                  113    42    270 min  1.064600e+02  1.064600e+02  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.79      8735  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.55      6107  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.81      8520  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.50      9697  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.53      5675  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.04      4884  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.39      3929  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.31      3167  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.36      3574  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   0.75      3206  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.08     17792  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   4.90     18964  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.71      8375  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.75      8375  |normal      1.064600e+02    0.00  1.064600e+02   -0.00   0.00   1.88      2927  |
meanvarx                   36    14     45 min  1.436923e+01  1.436923e+01  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         1  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         1  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.06         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |
meanvarxsc                 36    14     31 min  1.436923e+01  1.436923e+01  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         9  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         9  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         9  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         9  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.07         9  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         6  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436924e+01   -0.00  1.436924e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         1  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         1  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.05         0  |normal      1.436924e+01   -0.00  1.436924e+01    0.00   0.00   0.04         0  |normal      1.436923e+01   -0.00  1.436923e+01    0.00   0.00   0.04         0  |
netmod_dol1              1999   462   3138 min -5.600084e-01 -5.600084e-01  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 507.94     52874  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 505.06     52874  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 510.73     52874  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 506.10     52874  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 525.85     52874  |timelim    -5.900415e-01    5.36 -5.600084e-01    0.00   5.36 900.03     23602  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 527.10         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00 515.32         0  |timelim    -5.967815e-01    6.57 -5.600084e-01    0.00   6.57 900.09    270653  |timelim    -5.902914e-01    5.41 -5.600084e-01    0.00   5.41 900.03         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   7.40       410  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.02       299  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   7.29         0  |--                    --     inf            --     inf     --     --        -- !|normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.01         0  |
netmod_dol2              1999   462   3081 min -5.600084e-01 -5.600084e-01  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  10.94       253  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.02       253  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.66       253  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.13       253  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.45       253  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  23.74       235  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  10.85         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  11.01         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   7.24      1200  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00  23.79         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   5.34       262  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   9.27       226  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   5.24         0  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   8.72      1514  |normal     -5.600084e-01    0.00 -5.600084e-01    0.00   0.00   9.27         0  |
netmod_kar1               457   136    667 min -4.197896e-01 -4.197896e-01  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.54       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.56       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.57       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.98       361  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.54         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.70      1048  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.99         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.93      1263  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   1.26       620  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   1.01         0  |normal     -4.197896e-01    0.00 -4.197896e-01   -0.00   0.00   1.04      1423  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   1.26         0  |
netmod_kar2               457   136    667 min -4.197896e-01 -4.197896e-01  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.56       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.53       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.54       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.53       346  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.98       361  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.55         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.56         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.68       859  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.98         0  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.80      1263  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   1.24       620  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   0.81         0  |normal     -4.197896e-01    0.00 -4.197896e-01   -0.00   0.00   1.04      1423  |normal     -4.197896e-01    0.00 -4.197896e-01    0.00   0.00   1.24         0  |
no7_ar25_1                113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  10.71    152316  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   9.22    130843  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  41.36    471348  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  11.00    211413  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   7.91    145434  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  19.53     87549  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   7.66    118100  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   8.30    135641  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  13.02    159969  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  14.24     58617  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  14.35    146324  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  65.82    138593  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   4.49     40898  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   4.68     40898  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  17.85     31707  |
no7_ar2_1                 113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   3.75     40788  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   2.76     31019  |normal      1.078715e+02   -0.05  1.078715e+02    0.05   0.00  14.52    197250  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   7.73    126805  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   5.97     95609  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  17.36     79548  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   2.00     24249  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   4.30     68504  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   3.05     37558  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  23.76     93001  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00   5.97     49677  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  31.01     55526  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   1.99     15859  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   1.77     15859  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   8.54      7500  |
no7_ar3_1                 113    42    270 min  1.078153e+02  1.078153e+02  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  21.67    471279  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  27.70    452144  |normal      1.078695e+02   -0.05  1.078695e+02    0.05   0.00  75.83   1366899  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  28.66    578384  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  21.75    384115  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  46.80    238854  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  13.48    200667  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  15.09    232441  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  13.37    179990  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00 115.99    378650  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  21.36    241165  |normal      1.078153e+02   -0.00  1.078153e+02    0.00   0.00  84.40    256079  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   9.06     67401  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00   8.86     67401  |normal      1.078153e+02    0.00  1.078153e+02   -0.00   0.00  53.02     64687  |
no7_ar4_1                 113    42    270 min  9.851840e+01  9.851840e+01  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  17.40    290173  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  22.25    435971  |normal      9.851840e+01    0.00  9.851840e+01   -0.00   0.00  40.10    645284  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  24.85    425993  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  21.08    345771  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  36.69    216231  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  12.09    203098  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  14.82    253753  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  12.03    179078  |normal      9.851840e+01    0.00  9.851840e+01   -0.00   0.00  59.60    246900  |normal      9.851840e+01   -0.00  9.851840e+01    0.00   0.00  25.00    248594  |normal      9.851840e+01    0.00  9.851840e+01   -0.00   0.00  65.60    136062  |normal      9.851839e+01    0.00  9.851839e+01   -0.00   0.00   7.43     45590  |normal      9.851839e+01    0.00  9.851839e+01   -0.00   0.00   7.31     45590  |normal      9.851839e+01    0.00  9.851840e+01    0.00   0.00  44.41     67911  |
no7_ar5_1                 113    42    270 min  9.062267e+01  9.062267e+01  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00   6.45     97767  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  11.15    130685  |normal      9.062267e+01    0.00  9.062267e+01   -0.00   0.00  35.13    615444  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  28.84    397286  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  11.65    186169  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  27.81    111272  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00   5.99     81432  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00   9.07    115222  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00   6.52    100241  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  19.54     65928  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  33.10    276799  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  83.83    207014  |normal      9.062267e+01    0.00  9.062267e+01   -0.00   0.00   8.73     44211  |normal      9.062267e+01    0.00  9.062267e+01   -0.00   0.00   8.47     44211  |normal      9.062267e+01   -0.00  9.062267e+01    0.00   0.00  75.13     79619  |
nvs03                       3     2      3 min  1.600000e+01  1.600000e+01  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.09         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.03         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.04         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.06         1  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         1  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |normal      1.600000e+01    0.00  1.600000e+01    0.00   0.00   0.05         0  |
