                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        PrimalBound                                                         37.8                                            37.8         37.8                                            37.8                                            37.8                                            37.8                                            37.8                                            37.8         37.8                                            37.8                                            37.8                                            37.8                                            37.8                                            37.8                                            37.8                 37.8                                            37.8         37.8         37.8                                            37.8
                        DualBound                                                           37.8                                            37.8      37.7622                                         37.7622                                            37.8                                            37.8                                            37.8                                            37.8         37.8                                            37.8                                            37.8                                            37.8                                            37.8                                            37.8                                            37.8                 37.8                                            37.8         37.8         37.8                                            37.8
                        SolverTime                                                         0.422                                            0.02         0.01                                       0.0719997                                           0.619                                          11.182                                           0.014                                           0.329        0.102                                           0.513                                           0.631                                          0.4859                                           0.428                                        0.028133                                        0.014401                 0.11                                        0.048413        0.248        0.128                                        0.148902
                        NumberOfIterations                                                    24                                               0            4                                               0                                            1916                                             531                                               0                                             364          645                                               0                                               0                                             NaN                                            5438                                               0                                               0                    0                                             NaN         1200          570                                               0
                        NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN            0            0                                               0
                        NumberOfNodes                                                        NaN                                             NaN            0                                               1                                              69                                              18                                               0                                              22          NaN                                              51                                              55                                             NaN                                              36                                               0                                               0                  NaN                                             NaN           52           11                                              42
                        Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                False                                           False        False        False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                        Gap                                                                    0                                               0     0.001001                                           0.001                                               0                                               0                                               0                                               0            0                                    -9.69286e-11                                    -4.34922e-11                                               0                                               0                                               0                                               0         -2.92672e-08                                    -2.85819e-08            0            0                                               0
                        PrimalGap                                                              0                                               0            0                                               0                                     -2.6018e-10                                    -2.78029e-10                                    -2.78029e-10                                               0            0                                    -9.69286e-11                                    -1.05103e-10                                    -1.35611e-08                                               0                                               0                                               0          -2.8582e-08                                    -2.85819e-08            0 -7.14359e-08                                     -9.1261e-10
                        DualGap                                                                0                                               0     0.001001                                           0.001                                      2.7795e-10                                     2.70222e-10                                     2.70222e-10                                               0            0                                               0                                      6.1611e-11                                     1.35611e-08                                               0                                               0                                               0         -6.85185e-10                                               0            0  7.14359e-08                                      9.1261e-10
m6                      JulianDate                                                       43394.1                                             NaN      43359.9                                         43382.9                                         43362.8                                         43361.7                                         43361.2                                         43403.9      43359.3                                         43365.9                                         43389.2                                           43203                                         43373.5                                               0                                               0                  NaN                                           43203      43367.2      43358.6                                         43381.9
                        TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                               1                                               0                                               0                                               0                                               0                    0                                               0            0            0                                               0
                        PrimalBound                                                      82.2569                                         82.2569      82.2855                                         82.2569                                         82.2569                                         82.2569                                         82.2569                                         82.2569      82.2855                                         82.2569                                             inf                                         82.2569                                         82.2569                                         82.2569                                         82.2569              82.2569                                         82.2569      82.2569      82.2569                                         82.2569
                        DualBound                                                        82.2569                                         82.2002      82.2032                                         82.1747                                         82.2569                                         82.2569                                         82.2569                                         82.2569      82.2855                                         82.1751                                         61.7074                                         82.2569                                         82.2569                                         82.2569                                         82.2569              82.2569                                         82.2569      82.1766      82.2569                                         82.2569
                        SolverTime                                                         0.889                                            0.11        0.206                                           0.217                                          37.559                                          11.323                                           0.047                                          29.742          0.1                                         120.883                                         900.037                                         95.3453                                          43.093                                         21.5656                                         4.94788                 0.25                                        0.239041      346.618        1.186                                        0.151755
                        NumberOfIterations                                                    16                                               0            4                                               0                                           94183                                           20696                                               0                                          354213         1605                                               0                                               0                                             NaN                                          844663                                               0                                               0                    0                                             NaN      2039633         8802                                               0
                        NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN            0            0                                               0
                        NumberOfNodes                                                        NaN                                             NaN            0                                               1                                            3385                                            1069                                               0                                           27128          NaN                                           53513                                           38315                                             NaN                                            4195                                               0                                               0                  NaN                                             NaN        63195          664                                             355
                        Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                False                                           False        False        False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                        Gap                                                          1.89669e-10                                     0.000689915     0.001001                                           0.001                                               0                                     2.07287e-09                                     3.09033e-09                                               0            0                                      0.00099563                                             inf                                               0                                               0                                               0                                               0         -6.11998e-08                                    -6.28084e-08  0.000976823            0                                               0
                        PrimalGap                                                     4.5973e-11                                     4.44947e-11  0.000348201                                     4.44437e-11                                     8.28027e-10                                     3.79477e-09                                     2.54401e-09                                    -5.84368e-10  0.000348201                                     4.44449e-11                                             inf                                    -1.75583e-08                                     4.43245e-11                                     4.44439e-11                                     4.44439e-11         -6.27717e-08                                    -6.27639e-08  4.44449e-11 -1.19932e-07                                     4.44444e-11
                        DualGap                                                      1.43696e-10                                     0.000689915  0.000652573                                           0.001                                    -8.26727e-10                                     -1.7219e-09                                     5.46322e-10                                     5.84368e-10 -0.000348201                                      0.00099563                                        0.333015                                     1.75583e-08                                    -4.43245e-11                                    -4.44439e-11                                    -4.44439e-11          1.57191e-09                                    -4.44444e-11  0.000976823  1.19932e-07                                    -3.71027e-11
m7_ar25_1               JulianDate                                                       43394.1                                             NaN      43359.9                                         43382.9                                         43362.8                                         43361.7                                         43361.2                                         43403.9      43359.3                                         43365.9                                         43389.2                                           43203                                         43373.5                                               0                                               0                  NaN                                           43203      43367.2      43358.6                                         43381.9
                        TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                               1                                               0                                               0                                               0                                               0                    0                                               0            1            0                                               0
                        PrimalBound                                                      143.585                                         143.585      143.585                                         143.585                                         143.585                                         143.585                                         143.585                                         143.585      143.585                                         143.585                                             inf                                         143.585                                         143.585                                         143.585                                         143.585              143.585                                         143.585      143.585      143.585                                         143.585
                        DualBound                                                        143.585                                         143.585      143.441                                         143.442                                         143.585                                         143.585                                         143.585                                         143.585      143.585                                         143.444                                         143.611                                         143.585                                         143.585                                         143.585                                         143.585              143.585                                         143.585      127.489      143.585                                         143.585
                        SolverTime                                                         0.704                                            0.14        0.376                                           0.472                                         118.891                                           4.442                                           0.241                                          10.586        0.597                                         324.504                                         900.018                                         96.1237                                           58.95                                         8.65987                                        0.640491                  0.2                                        0.181639      967.669        1.257                                        0.201004
                        NumberOfIterations                                                    11                                               0            4                                               0                                          235284                                           56503                                               7                                          104340        13586                                               0                                               0                                             NaN                                          948797                                               0                                               0                    0                                             NaN      4303401         8491                                               0
                        NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN            0            0                                               0
                        NumberOfNodes                                                        NaN                                             NaN            0                                               1                                            6318                                            1718                                               0                                            6213          NaN                                           98345                                            3113                                             NaN                                            3661                                               0                                               0                  NaN                                             NaN       124844         1126                                               0
                        Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                False                                           False        False        False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                        Gap                                                          1.15978e-08                                               0     0.001001                                           0.001                                     3.18974e-11                                     -2.6291e-11                                      2.2682e-10                                               0            0                                     0.000985333                                             inf                                               0                                               0                                               0                                               0          -1.1324e-07                                    -1.16593e-07      0.12625            0                                               0
                        PrimalGap                                                   -2.54694e-11                                               0            0                                               0                                     -8.3359e-10                                    -1.11815e-09                                    -6.20504e-10                                    -6.29383e-11            0                                     1.70655e-08                                             inf                                    -8.57741e-08                                    -1.25441e-08                                               0                                               0          -1.1324e-07                                    -1.16593e-07            0            0                                    -1.92375e-08
                        DualGap                                                      1.16233e-08                                               0     0.001001                                           0.001                                     8.65487e-10                                     1.09186e-09                                     8.47324e-10                                     6.29383e-11            0                                     0.000985316                                    -0.000183228                                     8.57741e-08                                     1.25441e-08                                               0                                               0                    0                                               0      0.12625            0                                     1.92375e-08
m7_ar2_1                JulianDate                                                       43394.1                                             NaN      43359.9                                         43382.9                                         43362.8                                         43361.7                                         43361.2                                         43403.9      43359.3                                         43365.9                                         43389.2                                           43203                                         43373.5                                               0                                               0                  NaN                                           43203      43367.2      43358.6                                         43381.9
                        TerminationStatus                                                      0                                               0            0                                               0                                               1                                               0                                               0                                               0            0                                               0                                               7                                               1                                               0                                               0                                               0                    0                                               0            0            0                                               0
                        PrimalBound                                                      190.235                                         190.235      190.235                                         190.235                                         190.235                                         190.235                                         190.235                                         190.235      190.235                                         190.235                                             inf                                         208.235                                         190.235                                         190.235                                         190.235              190.235                                         190.235      190.235      190.235                                         190.235
                        DualBound                                                        190.235                                         190.122      190.045                                         190.045                                         178.787                                         190.235                                         190.235                                         190.235      190.235                                         190.046                                            -inf                                         180.719                                         190.235                                         190.235                                         190.235              190.235                                         190.235      190.048      190.235                                         190.235
                        SolverTime                                                         1.082                                            0.54        1.821                                            1.79                                         900.023                                          12.658                                           0.438                                          27.557        1.612                                         346.527                                             NaN                                         900.139                                         276.919                                         34.2248                                         4.23226                 0.73                                         1.27044      926.663        7.889                                        0.478775
                        NumberOfIterations                                                    17                                               0            4                                               0                                         1720974                                          393393                                               2                                          345390       222436                                               0                                             NaN                                             NaN                                         5454437                                               0                                               0                    0                                             NaN      4180764        89894                                               0
                        NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0            0                                               0                                             NaN                                             NaN                                             NaN                                               0                                               0                    0                                             NaN            0            0                                               0
                        NumberOfNodes                                                        NaN                                             NaN            0                                              67                                           45213                                           13773                                               0                                           20047          NaN                                          103957                                             NaN                                             NaN                                           59162                                               0                                               0                  NaN                                             NaN       152207        10752                                             665
                        Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False        False                                           False                                            True                                           False                                           False                                           False                                           False                False                                           False        False        False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Termstatus is error                                                                                                                                                                                                                                                                                                                                               
                        Gap                                                          1.14294e-08                                     0.000593794     0.001001                                           0.001                                       0.0640317                                     2.82997e-10                                     2.82997e-10                                               0            0                                     0.000992567                                             inf                                        0.152257                                               0                                               0                                               0         -9.99485e-08                                    -1.01498e-07   0.00098472            0                                               0
                        PrimalGap                                                              0                                               0            0                                    -1.05967e-08                                    -8.02571e-10                                    -7.04523e-10                                    -7.04523e-10                                    -1.50473e-07            0                                     4.84024e-07                                             inf                                       0.0946198                                    -5.53824e-08                                               0                                               0         -9.98933e-08                                    -1.01498e-07            0 -2.04556e-07                                    -1.45839e-08
                        DualGap                                                      1.14297e-08                                     0.000593794     0.001001                                      0.00100001                                       0.0640317                                     9.87521e-10                                     9.87521e-10                                     1.50473e-07            0                                     0.000992083                                             inf                                       0.0526548                                     5.53824e-08                                               0                                               0         -5.51948e-11                                               0   0.00098472  2.04556e-07                                     1.45839e-08
m7_ar3_1                JulianDate                                                       43394.1                                             NaN      43359.9                                         43382.9                                         43362.8                                         43361.7                                         43361.2                                         43403.9      43359.3                                         43365.9                                         43389.2                                           43203                                         43373.5                                               0                                               0                  NaN                                           43203      43367.2      43358.6                                         43381.9
                        TerminationStatus                                                      0                                               0            0                                               0                                               1                                               0                                               0                                               0            0                                               1                                               1                                               1                                               0                                               0                                               0                    0                                               0            1            0                                               0
                        PrimalBound                                                      143.585                                         143.585      143.585                                         143.585                                         143.585                                         143.585                                         143.585                                         143.585      143.585                                             inf                                             inf                                         301.771                                         157.685                                         143.585                                         143.585              143.585                                         143.585      156.038      143.585                                         143.585
                        DualBound                                                        143.585                                         143.566      143.441                                         143.442                                         120.712                                         143.491                                         143.585                                         143.585      143.585                                         121.888                                         113.493                                          131.63                                         157.685                                         143.585                                         143.585              143.585                                         143.585      102.089      143.585                                         143.585
