                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        NumberOfIterations                  0               158899                                              71            4                                                  0        27405            0                                          475295                                           53655                                               7                                          598910                                          172580                                               0                                               0                                                NaN                                             NaN                                          258393                                               0
                        NumberOfDomainViolations            0                    0                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                        NumberOfNodes                      51                  NaN                                             NaN            0                                              23529         3296         3200                                           50549                                            5201                                               0                                           17201                                           14901                                               0                                               0                                                NaN                                             NaN                                          165617                                             NaN
                        Fail                            False                False                                           False        False                                              False        False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False                                            True
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Primal bound contradicts best known dual bound
                        Gap                             0.001                    0                                               0     0.001001                                       -4.10248e-12            0            0                                     0.000939733                                     0.000927772                                     1.16997e-11                                     0.000927644                                     0.000618238                                               0                                               0                                                  0                                             inf                                               0                                               0
                        PrimalGap                           0                    0                                               0            0                                       -2.69966e-11 -5.55915e-08            0                                               0                                    -1.35765e-09                                    -1.35762e-09                                     -1.3576e-09                                               0                                               0                                               0                                       -1.36934e-07                                             inf                                               0                                             inf
                        DualGap                         0.001                    0                                               0     0.001001                                        2.28941e-11  5.55915e-08            0                                     0.000939733                                     0.000927774                                     1.36932e-09                                     0.000927645                                     0.000618238                                               0                                               0                                        1.36934e-07                                       0.0747012                                               0                                             inf
clay0303h               JulianDate                    43203.7              43211.2                                         43207.7      43204.1                                            43223.9        43207      43253.8                                         43240.1                                         43212.7                                         43208.3                                         43221.7                                         43236.7                                               0                                               0                                              43203                                           43203                                         43241.6                                             NaN
                        TerminationStatus                   0                    0                                               0            1                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                        PrimalBound                   26669.1              26669.1                                         26669.1      26669.1                                            26669.1      26669.1      26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                            26669.1                                         26669.1                                         26669.1                                         26669.1
                        DualBound                     26642.5              26669.1                                           26669      13058.6                                            26669.1      26668.5      26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                            26669.1                                         26669.1                                         26669.1                                         26669.1
                        SolverTime                       0.65                5.146                                           1.906       900.02                                              3.895        0.449     0.287647                                           3.066                                          26.338                                          42.921                                          15.653                                          10.281                                        0.248231                                         2.18334                                            3.26823                                         23.8987                                          11.081                                            0.17
                        NumberOfIterations                  0               204639                                              78            4                                                  0         2463            0                                           18318                                           29345                                               1                                           23379                                           25931                                               0                                               0                                                NaN                                             NaN                                           50681                                               0
                        NumberOfDomainViolations            0                    0                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                        NumberOfNodes                      15                  NaN                                             NaN        17752                                                311           73          260                                             661                                            1450                                               0                                             312                                             475                                               0                                               0                                                NaN                                             NaN                                             169                                             NaN
                        Fail                            False                False                                           False        False                                              False        False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
                        Gap                             0.001                    0                                      3.3417e-06      1.04226                                        1.04577e-11  2.33766e-05            0                                               0                                      1.5236e-10                                     2.12058e-10                                     1.29809e-10                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                        PrimalGap                -2.31635e-10         -5.01292e-11                                    -1.73231e-09 -4.99155e-11                                       -5.76885e-11 -5.39051e-11 -1.92418e-09                                    -5.11153e-11                                     5.60086e-11                                     1.43559e-10                                     4.44559e-11                                    -6.01744e-10                                     -4.9885e-11                                     -4.9885e-11                                       -3.62191e-09                                    -3.63972e-09                                    -3.06553e-07                                    -8.88443e-11
                        DualGap                         0.001          5.01292e-11                                     3.34343e-06      1.04226                                        6.81462e-11  2.33767e-05  1.92418e-09                                     5.11153e-11                                     9.63512e-11                                     6.84987e-11                                     8.53534e-11                                     6.01744e-10                                      4.9885e-11                                      4.9885e-11                                        3.62191e-09                                     3.63972e-09                                     3.06553e-07                                     8.88443e-11
clay0303m               JulianDate                    43203.7              43211.2                                         43207.7      43204.1                                            43223.9        43207      43253.8                                         43240.1                                           43235                                         43208.3                                         43221.7                                         43236.7                                               0                                               0                                              43203                                           43203                                         43241.6                                             NaN
                        TerminationStatus                   0                    0                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                        PrimalBound                   26669.1              26669.1                                         26669.1      26669.1                                            26669.1      26669.1      26669.1                                         27588.3                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                            26669.1                                         26669.1                                         26669.1                                         26669.1
                        DualBound                     26642.5              26669.1                                         26669.1      26642.4                                            26669.1      26669.1      26669.1                                         27588.3                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                         26669.1                                            26669.1                                         26669.1                                         26669.1                                         26669.1
                        SolverTime                       0.46               14.394                                           2.048        1.095                                              1.849        0.347     0.198253                                           0.669                                           6.482                                          23.505                                           5.372                                           2.194                                        0.094553                                        0.953381                                           0.861365                                         94.8456                                           0.876                                             0.1
                        NumberOfIterations                  0                36083                                             102            4                                                  0          811            0                                            3788                                            6911                                               5                                           11430                                           15044                                               0                                               0                                                NaN                                             NaN                                           13040                                               0
                        NumberOfDomainViolations            0                    0                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                        NumberOfNodes                      33                  NaN                                             NaN           11                                                395           23          362                                             270                                             892                                               0                                             380                                             768                                               0                                               0                                                NaN                                             NaN                                             247                                             NaN
                        Fail                            False                False                                           False        False                                              False        False        False                                            True                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                            Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
                        Gap                             0.001                    0                                     1.46839e-07     0.001001                                                  0            0            0                                               0                                    -1.10277e-11                                    -1.10277e-11                                     -1.1024e-11                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                        PrimalGap                -1.82907e-08         -7.25124e-10                                     9.25639e-11 -5.29798e-09                                        7.68342e-11 -2.01057e-11  1.71655e-11                                       0.0344679                                    -4.10929e-09                                    -4.10929e-09                                    -4.10929e-09                                    -2.56354e-07                                     8.97491e-11                                       9.281e-11                                       -1.85335e-08                                    -7.02597e-10                                    -2.06633e-07                                     7.89189e-11
                        DualGap                    0.00100002          7.25124e-10                                     1.46746e-07   0.00100101                                       -7.68342e-11  2.01057e-11 -1.71655e-11                                      -0.0344679                                     4.09826e-09                                     4.09826e-09                                     4.09827e-09                                     2.56354e-07                                    -8.97491e-11                                      -9.281e-11                                        1.85335e-08                                     7.02597e-10                                     2.06633e-07                                    -7.89189e-11
clay0304h               JulianDate                    43203.7              43211.2                                         43207.7      43204.1                                            43223.9        43207      43253.8                                         43240.1                                             NaN                                         43208.3                                         43221.7                                         43236.7                                               0                                               0                                              43203                                           43203                                         43241.6                                             NaN
                        TerminationStatus                   0                    1                                               0            1                                                  0            0            0                                               0                                             NaN                                               0                                               0                                               1                                               0                                               0                                                  0                                               1                                               0                                               0
                        PrimalBound                   40262.4              64167.8                                         40262.4      40262.4                                            40262.4      40262.4      40262.4                                         40262.4                                             NaN                                         40262.4                                         40262.4                                         40262.4                                         40262.4                                         40262.4                                            40262.4                                             inf                                         40262.4                                         40262.4
                        DualBound                     40222.2              11236.6                                         40262.4       7298.2                                            40262.4      40262.4      40262.4                                         40226.6                                             NaN                                         40262.4                                         40262.4                                         26415.3                                         40262.4                                         40262.4                                            40262.4                                            9460                                         40262.4                                         40262.4
                        SolverTime                       3.58               900.06                                           6.401      899.999                                              34.08         3.19     0.712906                                         218.067                                             NaN                                          67.784                                         249.716                                         901.912                                         3.32296                                         44.2876                                            8.90206                                         905.069                                         239.958                                            0.68
                        NumberOfIterations                  0             68114788                                              97            4                                                  0        20625            0                                          972673                                             NaN                                               6                                          294625                                         5311363                                               0                                               0                                                NaN                                             NaN                                          963528                                               0
                        NumberOfDomainViolations            0                    0                                               0            0                                                  0            0            0                                               0                                             NaN                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                        NumberOfNodes                     102                  NaN                                             NaN         3651                                               2076          639         1602                                           30824                                             NaN                                               0                                            2792                                          205174                                               0                                               0                                                NaN                                             NaN                                            4870                                             NaN
                        Fail                            False                False                                           False        False                                              False        False        False                                           False                                            True                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                  No data.                                                                                                                                                                                                                                                                                                                                                                                                                                                   
                        Gap                             0.001              4.71061                                     1.25799e-08      4.51676                                        -3.8004e-13            0            0                                     0.000890595                                             NaN                                     6.63572e-11                                     7.59667e-11                                        0.524208                                               0                                               0                                                  0                                             inf                                               0                                               0
                        PrimalGap                 2.76188e-11             0.593739                                     4.03925e-11  7.38528e-11                                        6.47427e-11 -2.19235e-09 -2.76566e-11                                     7.38528e-11                                             inf                                      1.1236e-10                                     1.14134e-10                                    -4.82316e-10                                     7.38357e-11                                     7.38539e-11                                       -8.36988e-10                                             inf                                    -9.63118e-08                                     7.38554e-11
                        DualGap                         0.001              2.58315                                     1.25395e-08      4.51676                                       -6.51228e-11  2.19235e-09  2.76566e-11                                     0.000890595                                             inf                                    -4.60031e-11                                     -3.8167e-11                                        0.524208                                    -7.38357e-11                                    -7.38539e-11                                        8.36988e-10                                         3.25607                                     9.63118e-08                                    -7.38554e-11
clay0304m               JulianDate                    43203.7              43240.6                                         43207.7      43204.1                                            43223.9        43207      43253.8                                         43240.1                                         43212.7                                         43208.3                                         43221.7                                         43236.7                                               0                                               0                                              43203                                           43203                                         43241.6                                             NaN
                        TerminationStatus                   0                    8                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               1                                               0                                               0
                        PrimalBound                   40262.4              40262.4                                         40262.4      40262.4                                            40262.4      40262.4      40262.4                                         40262.4                                         40262.4                                         40262.4                                         40262.4                                         40262.3                                         40262.4                                         40262.4                                            40262.4                                             inf                                         40262.4                                         40262.4
                        DualBound                     40222.2              8422.92                                         40262.4      40222.1                                            40262.4      40262.4      40262.4                                         40262.4                                         40262.4                                         40262.4                                         40262.4                                         40262.3                                         40262.4                                         40262.4                                            40262.4                                            8065                                         40262.4                                         40262.4
                        SolverTime                       1.53              178.275                                           3.931        7.719                                             14.171        0.749     0.318516                                          46.695                                         225.997                                          53.446                                           58.52                                          19.776                                        0.604273                                         25.0805                                            2.82992                                         907.052                                           8.425                                             0.5
                        NumberOfIterations                  0              6159140                                             116            4                                                  0         2650            0                                          304370                                          232368                                               8                                          116278                                          326039                                               0                                               0                                                NaN                                             NaN                                          157164                                               0
                        NumberOfDomainViolations            0                    0                                               0            0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                        NumberOfNodes                      87                  NaN                                             NaN           23                                               2683          239         1749                                           19939                                           23436                                               0                                            3191                                           16650                                               0                                               0                                                NaN                                             NaN                                            5374                                             NaN
                        Fail                            False                 True                                           False        False                                              False        False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False                                           False
                        FailReason                             Termstatus is other                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
                        Gap                             0.001               3.7801                                      2.9165e-07     0.001001                                        5.45755e-14            0            0                                     6.60542e-11                                    -2.73103e-10                                     7.87369e-13                                     3.07936e-13                                               0                                               0                                               0                                                  0                                             inf                                               0                                               0
                        PrimalGap                 1.50885e-11           1.5101e-11                                     1.50016e-11  1.28632e-11                                        6.03294e-12 -4.57658e-09 -9.46612e-10                                     1.50413e-11                                    -3.28555e-09                                    -3.01165e-09                                    -3.01213e-09                                     -9.4319e-07                                     1.51004e-11                                     1.51011e-11                                       -1.89512e-08                                             inf                                    -7.97525e-08                                      1.5101e-11
                        DualGap                         0.001               3.7801                                     2.91635e-07     0.001001                                       -5.97836e-12  4.57658e-09  9.46612e-10                                     5.10129e-11                                     3.01244e-09                                     3.01244e-09                                     3.01244e-09                                      9.4319e-07                                    -1.51004e-11                                    -1.51011e-11                                        1.89512e-08                                         3.99224                                     7.97525e-08                                     -1.5101e-11
