                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        NumberOfIterations                            0                                            2404                                              32                      4                                                  0         8066                    0                                            5630                                            1619                                               0                                            2109                                           13064                                               0                                               0                                                NaN                                                NaN                                        32860230                                               0
                        NumberOfDomainViolations                      0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                                NaN                                             NaN                                               0
                        NumberOfNodes                                 5                                             NaN                                             NaN                      0                                                113            5                   97                                             352                                              66                                               0                                             128                                             690                                               0                                               0                                                NaN                                                NaN                                            6289                                             NaN
                        Fail                                      False                                           False                                           False                  False                                              False        False                False                                           False                                           False                                           False                                           False                                           False                                            True                                            True                                              False                                              False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   Dual bound contradicts best known primal bound  Dual bound contradicts best known primal bound                                                                                                                                                                                                      
                        Gap                                       0.001                                               0                                    -6.57317e-12               0.001001                                         0.00098843  0.000988452                    0                                     0.000669639                                      2.3203e-10                                      2.3211e-10                                     1.99069e-10                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalGap                           6.49144e-11                                     2.62178e-11                                     1.06179e-10            4.57023e-11                                       -5.96763e-11  8.71168e-11          1.17535e-10                                     1.17548e-10                                     1.61205e-11                                     1.61845e-11                                     1.61205e-11                                    -6.40959e-06                                             inf                                             inf                                       -2.46367e-08                                       -3.06284e-08                                    -7.29158e-08                                      1.1755e-10
                        DualGap                                   0.001                                    -2.62178e-11                                    -1.12753e-10               0.001001                                         0.00098843  0.000988452         -1.17535e-10                                     0.000669639                                      2.1591e-10                                     2.15926e-10                                     1.82948e-10                                     6.40959e-06                                             inf                                             inf                                        2.46367e-08                                        3.06284e-08                                     7.29158e-08                                     -1.1755e-10
enpro56pb               JulianDate                              43203.7                                         43211.3                                         43207.8                43204.2                                            43223.9        43207              43253.9                                         43240.1                                         43212.9                                         43208.4                                         43221.8                                         43209.5                                               0                                               0                                              43203                                              43203                                         43241.6                                             NaN
                        TerminationStatus                             0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalBound                              263428                                          263428                                          263428                 263428                                             263590       263428               263428                                          263428                                          263428                                          263428                                          263428                                         47458.3                                          263428                                          263428                                             263428                                             263428                                          263428                                          263428
                        DualBound                                263165                                          263428                                          263428                 263165                                             263428       263428               263428                                          263179                                          263346                                          263428                                          263428                                          263204                                          263428                                          263428                                             263428                                             263428                                          263428                                          263428
                        SolverTime                                  1.1                                           0.301                                           1.349                  0.351                                                2.6        2.275             0.154946                                           8.161                                           6.493                                           4.158                                           7.197                                         307.206                                        0.160626                                         1.84859                                            0.23443                                             28.732                                         164.051                                            0.12
                        NumberOfIterations                            0                                            3294                                              55                      4                                                  0        11663                    0                                           68158                                            5137                                               0                                            9652                                           73739                                               0                                               0                                                NaN                                                NaN                                        59313269                                               0
                        NumberOfDomainViolations                      0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                                NaN                                             NaN                                               0
                        NumberOfNodes                                45                                             NaN                                             NaN                      0                                                491          386                    0                                            3741                                             301                                               0                                             541                                            3301                                               0                                               0                                                NaN                                                NaN                                           10718                                             NaN
                        Fail                                      False                                           False                                           False                  False                                              False        False                False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                              False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                   Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                      
                        Gap                                       0.001                                               0                                    -3.22934e-11               0.001001                                        0.000614658            0                    0                                      0.00094619                                     0.000313238                                     1.98365e-10                                      1.3467e-10                                        -4.54599                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalGap                          -1.03842e-10                                     -1.2231e-10                                    -1.57686e-10           -1.24747e-10                                        0.000614658 -1.03842e-10         -1.04463e-10                                    -1.03842e-10                                      -3.454e-10                                    -3.44853e-10                                    -3.44853e-10                                        -4.55073                                    -1.03842e-10                                    -1.03842e-10                                       -3.08954e-08                                       -3.62367e-08                                    -1.40274e-07                                    -1.46017e-10
                        DualGap                                   0.001                                      1.2231e-10                                     1.25393e-10               0.001001                                        2.40585e-10  1.03842e-10          1.04463e-10                                      0.00094619                                     0.000313238                                     5.43218e-10                                     4.79523e-10                                     0.000854039                                     1.03842e-10                                     1.03842e-10                                        3.08954e-08                                        3.62367e-08                                     1.40274e-07                                     1.46017e-10
ex1223a                 JulianDate                              43203.7                                         43211.3                                         43207.8                43204.2                                            43223.9        43207              43253.9                                         43240.1                                         43212.9                                         43208.4                                         43221.8                                         43209.5                                               0                                               0                                              43203                                              43203                                         43241.6                                             NaN
                        TerminationStatus                             0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalBound                             4.57958                                         4.57958                                         4.57958                4.57958                                            4.57958      4.57958              4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                           -1.42042                                            4.57958                                         4.57958                                         4.57958
                        DualBound                               4.57501                                         4.57958                                         4.57946                  4.575                                            4.57958      4.57958              4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                           -1.42042                                            4.57958                                         4.57958                                         4.57958
                        SolverTime                                 0.02                                           0.039                                           0.158                  0.009                                              0.021        0.028            0.0393548                                           0.138                                           0.641                                           0.576                                           0.037                                           0.433                                        0.009398                                         0.00902                                          0.0322988                                           0.129555                                           0.006                                            0.01
                        NumberOfIterations                            0                                              55                                              28                      4                                                  0           33                    0                                              31                                               5                                               0                                              22                                               5                                               0                                               0                                                NaN                                                NaN                                              37                                               0
                        NumberOfDomainViolations                      0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                                NaN                                             NaN                                               0
                        NumberOfNodes                                 1                                             NaN                                             NaN                      0                                                  3            1                    0                                               4                                               0                                               0                                               2                                               0                                               0                                               0                                                NaN                                                NaN                                               2                                             NaN
                        Fail                                      False                                           False                                           False                  False                                              False        False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                               True                                              False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Primal bound contradicts best known dual bound                                                                                                                                                   
                        Gap                                       0.001                                               0                                     2.63977e-05               0.001001                                       -6.99994e-10            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalGap                                     0                                               0                                               0                      0                                                  0 -1.68291e-08         -6.63856e-08                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                inf                                       -8.56385e-09                                     6.04129e-10                                               0
                        DualGap                                   0.001                                               0                                     2.63976e-05               0.001001                                       -7.83292e-10  1.68291e-08          6.63856e-08                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                inf                                        8.56385e-09                                    -6.04129e-10                                               0
ex1223b                 JulianDate                              43203.7                                         43211.3                                         43207.8                43204.2                                            43223.9        43207              43253.9                                         43240.1                                         43212.9                                         43208.4                                         43221.8                                         43209.5                                               0                                               0                                              43203                                              43203                                         43241.6                                             NaN
                        TerminationStatus                             0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalBound                             4.57958                                         4.57958                                         4.57958                4.57958                                            4.57958      4.57958              4.57958                                         4.57958                                         5.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                            4.57958                                            4.57958                                         4.57958                                         4.57958
                        DualBound                               4.57501                                         4.57958                                         4.57946                  4.575                                            4.57958      4.57958              4.57958                                         4.57958                                         5.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                            4.57958                                            4.57958                                         4.57958                                         4.57958
                        SolverTime                                 0.02                                           0.068                                           0.348                  0.028                                              0.024        0.068            0.0437508                                           0.144                                           1.118                                           3.966                                           0.057                                            0.64                                        0.010695                                        0.010232                                          0.0479529                                           0.131986                                           0.016                                            0.01
                        NumberOfIterations                            0                                             184                                              38                      4                                                  0          117                    0                                              91                                              42                                               5                                              30                                              29                                               0                                               0                                                NaN                                                NaN                                             226                                               0
                        NumberOfDomainViolations                      0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                                NaN                                             NaN                                               0
                        NumberOfNodes                                 1                                             NaN                                             NaN                      0                                                  7            5                    0                                               9                                               2                                               0                                               2                                               2                                               0                                               0                                                NaN                                                NaN                                               4                                             NaN
                        Fail                                      False                                           False                                           False                  False                                              False        False                False                                           False                                            True                                           False                                           False                                           False                                           False                                           False                                              False                                              False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                   Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                                                                                                                                                                                      
                        Gap                                       0.001                                               0                                     2.63977e-05               0.001001                                       -1.06308e-07            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalGap                                     0                                               0                                               0                      0                                                  0 -1.68291e-08                    0                                               0                                        0.218361                                               0                                               0                                               0                                               0                                               0                                       -1.90795e-08                                          -6.97e-09                                    -9.75978e-08                                               0
                        DualGap                                   0.001                                               0                                     2.63976e-05               0.001001                                         -1.064e-07  1.68291e-08                    0                                               0                                       -0.218361                                               0                                               0                                               0                                               0                                               0                                        1.90795e-08                                           6.97e-09                                     9.75978e-08                                               0
ex1223                  JulianDate                              43203.7                                         43211.3                                         43207.8                43204.2                                            43223.9        43207              43253.9                                         43240.1                                         43212.9                                         43208.4                                         43221.8                                         43209.5                                               0                                               0                                              43203                                              43203                                         43241.6                                             NaN
                        TerminationStatus                             0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
                        PrimalBound                             4.57958                                         4.57958                                         4.57958                4.57958                                            4.57958      4.57958              4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                            4.57958                                            4.57958                                         4.57958                                         4.57958
                        DualBound                               4.57501                                         4.57958                                         4.57946                  4.575                                            4.57958      4.57958              4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                         4.57958                                            4.57958                                            4.57958                                         4.57958                                         4.57958
                        SolverTime                                 0.03                                           0.072                                           0.297                  0.032                                              0.024        0.069            0.0564993                                           0.147                                           1.786                                           4.953                                           0.082                                           0.955                                        0.011711                                        0.010412                                            0.05551                                           0.133234                                           0.018                                            0.02
                        NumberOfIterations                            0                                             181                                              33                      4                                                  0          117                    0                                              98                                              59                                               3                                              61                                              28                                               0                                               0                                                NaN                                                NaN                                             240                                               0
                        NumberOfDomainViolations                      0                                               0                                               0                      0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                                NaN                                             NaN                                               0
                        NumberOfNodes                                 1                                             NaN                                             NaN                      0                                                  9            5                    3                                              10                                               2                                               0                                               4                                               2                                               0                                               0                                                NaN                                                NaN                                               4                                             NaN
                        Fail                                      False                                           False                                           False                  False                                              False        False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                              False                                           False                                           False
